WKT,LEVEL,h3_index,COMP_WALK_1,COMP_WALK_2,COMP_WALK_3,COMP_WALK_4,COMP_WALK_5,COMP_WALK_6
"POLYGON ((-3.70426400814994 40.5066802176156,-3.70508782337659 40.5064236026025,-3.70520550746626 40.5057208641875,-3.70449938915987 40.505274746586,-3.70367558902511 40.505531361608,-3.70355789210501 40.5062340942226,-3.70426400814994 40.5066802176156))",10,8a390cb0cd57fff,-2.49667580052923,0.244856034123969,1.2765826007858,-0.283345793513673,0.489125722437705,0.109757299650349
"POLYGON ((-3.73152480057085 40.3809087645454,-3.73234730112998 40.3806513967831,-3.73246454954088 40.379948267922,-3.73175931018982 40.3795025126249,-3.73093682466641 40.3797598803828,-3.73081956345853 40.3804630034423,-3.73152480057085 40.3809087645454))",10,8a390ca36c27fff,22.2841584694858,5.72627516128947,-0.724442640486788,-1.6763845403267,-0.323372113604338,-1.38282602500137
"POLYGON ((-3.70920690130056 40.5051404097739,-3.71003071724111 40.5048837476556,-3.71014835641388 40.5041809856647,-3.70944219247811 40.5037348915914,-3.70861839162801 40.5039915537169,-3.70850073962342 40.5046943099085,-3.70920690130056 40.5051404097739))",10,8a390cb0cda7fff,-1.37323169073197,0.550493548058165,0.972860191354671,0.302985637587892,0.844684232615081,0.13574670501732
"POLYGON ((-3.72999707058044 40.3807203594614,-3.73081956345853 40.3804630034423,-3.73093682466641 40.3797598803828,-3.73023160579274 40.3793141191445,-3.72940912795054 40.3795714751597,-3.72929185394632 40.3802745924171,-3.72999707058044 40.3807203594614))",10,8a390ca36c2ffff,22.1339884620547,5.66674307032316,-0.523038537790763,-1.77075665463369,-0.265553650307963,-1.34432602287788
"POLYGON ((-3.71014835641388 40.5041809856647,-3.7109721649859 40.5039243117667,-3.71108979453205 40.5032215437885,-3.71038362833819 40.5027754555074,-3.70955983485608 40.5030321294123,-3.70944219247811 40.5037348915914,-3.71014835641388 40.5041809856647))",10,8a390cb0cdb7fff,0.323851325482131,0.789048555858243,0.561525626151515,0.792101378521309,0.870813615600496,-0.0401470814556225
"POLYGON ((-3.73246454954088 40.379948267922,-3.73328704274448 40.3796908884209,-3.73340428156165 40.3789877536276,-3.73269903997243 40.3785420041367,-3.73187656180401 40.378799383633,-3.73175931018982 40.3795025126249,-3.73246454954088 40.379948267922))",10,8a390ca36c37fff,22.9670161984014,5.94690418396245,0.102646969539916,-2.11808598679202,-0.216558530564524,-1.11857514049981
"POLYGON ((-3.66437458914877 40.5071112471314,-3.66519826313143 40.5068549616822,-3.66531629028908 40.5061523867335,-3.66461065627931 40.5057061030431,-3.66378699739512 40.5059623885131,-3.66366895742244 40.5066649576526,-3.66437458914877 40.5071112471314))",10,8a390cb0d00ffff,-2.22329066540938,-0.0783831154386535,-0.286009323757874,0.125840339708389,0.769487673879305,-0.217301917345667
"POLYGON ((-3.72694169508187 40.3803434962427,-3.72776417259477 40.3800861637087,-3.72788145939467 40.3793830522536,-3.72717628147685 40.3789372791351,-3.72635381900018 40.3791946116659,-3.72623651940526 40.3798977173183,-3.72694169508187 40.3803434962427))",10,8a390ca36c47fff,22.2530542360609,5.67722539160669,-0.396999603841224,-1.87561221651272,-0.234782753594469,-1.2925587357256
"POLYGON ((-3.66684561150524 40.5063423672369,-3.66766928589572 40.5060860582409,-3.66778729060993 40.5053834714886,-3.66708163374958 40.504937199541,-3.66625797445686 40.5051935085571,-3.66613995692693 40.5058960895007,-3.66684561150524 40.5063423672369))",10,8a390cb0d017fff,-0.962295407773362,0.138732762846543,-0.391895792343637,0.289139082573927,0.770431681276,-0.366554333591931
"POLYGON ((-3.71331076647928 40.3732794879787,-3.71413311499847 40.3730222376295,-3.71425050733123 40.3723191661622,-3.71354556393229 40.3718733508503,-3.71272323044866 40.3721306012001,-3.71260582532861 40.3728336668613,-3.71331076647928 40.3732794879787))",10,8a390ca3674ffff,19.5771242192592,4.67446514656127,-0.94499627849516,-0.828748544207771,0.314545697765745,-1.04522044668972
"POLYGON ((-3.66649156203942 40.5084501033276,-3.66731525887427 40.5081938061353,-3.66743327002794 40.5074912255645,-3.66672759716328 40.5070449479945,-3.66590391542711 40.5073012452069,-3.66578589145712 40.5080038199692,-3.66649156203942 40.5084501033276))",10,8a390cb0d027fff,-1.98379965178769,0.105030100547529,-0.34526136324586,0.0791671882904437,0.784175713898222,-0.286940878441736
"POLYGON ((-3.71342761639099 40.3679121648348,-3.71424990511917 40.3676548910103,-3.71436728785499 40.3669518073062,-3.71366239464822 40.366506003233,-3.71284012095336 40.366763277058,-3.71272272543211 40.3674663549556,-3.71342761639099 40.3679121648348))",10,8a390ca366c7fff,13.1935206619344,3.46160314990005,-0.914966619585358,-0.668258190735713,1.04786947121044,-1.17864244921771
"POLYGON ((-3.66249113595073 40.5090289145881,-3.66331482462208 40.5087726527072,-3.66343287103598 40.5080700897499,-3.66272724159366 40.5076237944829,-3.6619035680219 40.5078800563852,-3.66178550879303 40.508582613533,-3.66249113595073 40.5090289145881))",10,8a390cb0d067fff,-2.41599755562849,-0.135177469911717,-0.264824798013264,0.126505641146251,0.736496207833434,-0.326968961930898
"POLYGON ((-3.71436728785499 40.3669518073062,-3.71518956923994 40.3666945217457,-3.71530694238521 40.3659914321121,-3.71460204693115 40.3655456338451,-3.71377978057894 40.3658029194056,-3.71366239464822 40.366506003233,-3.71436728785499 40.3669518073062))",10,8a390ca366d7fff,11.5400451091452,3.24067089528171,-0.801378802785723,-0.685395771326427,1.09190016973462,-1.1130735038039
"POLYGON ((-3.66343287103598 40.5080700897499,-3.66425655236313 40.5078138160847,-3.66437458914877 40.5071112471314,-3.66366895742244 40.5066649576526,-3.6628452911943 40.5069212313389,-3.66272724159366 40.5076237944829,-3.66343287103598 40.5080700897499))",10,8a390cb0d077fff,-1.97276406559222,-0.00655666793505875,0.771454982934154,-0.417500713596768,0.869312961373216,-0.0109918385171969
"POLYGON ((-3.71401513325177 40.3690610523643,-3.71483743701366 40.36880377854,-3.71495481655423 40.3681006949599,-3.71424990511917 40.3676548910103,-3.71342761639099 40.3679121648348,-3.71331022406435 40.3686152426087,-3.71401513325177 40.3690610523643))",10,8a390ca366e7fff,14.3618138247493,3.49224166236984,-0.987744734275044,-0.497621520579141,0.934709964135505,-1.1268704842516
"POLYGON ((-3.70732394008859 40.5070592046876,-3.70814777076527 40.5068025661298,-3.70826542919211 40.5060998161151,-3.7075592697742 40.5056537104579,-3.70673545418907 40.5059103490236,-3.70661778293048 40.5066130932386,-3.70732394008859 40.5070592046876))",10,8a390cb0cd07fff,-1.81413046655889,0.376702269393286,0.56440721507961,0.416561136717618,0.793944056188724,-0.0392321743546409
"POLYGON ((-3.71248792799325 40.368872504697,-3.71331022406435 40.3686152426087,-3.71342761639099 40.3679121648348,-3.71272272543211 40.3674663549556,-3.71190044439487 40.3677236170446,-3.71178303928282 40.3684266890119,-3.71248792799325 40.368872504697))",10,8a390ca366effff,14.5099720318768,3.59653710055275,-0.903188547261373,-0.597080439007639,0.948997639455596,-1.09480662781391
"POLYGON ((-3.66814129187461 40.5032756988724,-3.66896493647612 40.503019366291,-3.66908292512446 40.5023167673659,-3.66837728198664 40.5018705068308,-3.66755365248141 40.5021268394317,-3.66743565101792 40.5028294325482,-3.66814129187461 40.5032756988724))",10,8a390cb0d097fff,2.15214223594162,0.531846019534044,0.428553362901441,0.00293951424361116,1.34073575959497,-0.395273260943829
"POLYGON ((-3.71495481655423 40.3681006949599,-3.71577711297234 40.3678434093994,-3.71589448292206 40.3671403198893,-3.71518956923994 40.3666945217457,-3.71436728785499 40.3669518073062,-3.71424990511917 40.3676548910103,-3.71495481655423 40.3681006949599))",10,8a390ca366f7fff,10.9241382128849,2.96301070189769,-1.03052060055831,-0.536826568042489,1.06635990521343,-1.17365303126536
"POLYGON ((-3.66778729060993 40.5053834714886,-3.66861095765442 40.5051271507094,-3.66872895274115 40.5044245579629,-3.66802329359933 40.5039782918041,-3.66719964165205 40.504234612603,-3.66708163374958 40.504937199541,-3.66778729060993 40.5053834714886))",10,8a390cb0d0a7fff,-0.134169685685136,0.149819776196719,0.184391234489344,-0.0687177368319861,0.88561175225692,-0.153741586496209
"POLYGON ((-3.71883250699148 40.3728847550339,-3.71965487123412 40.3726274577337,-3.71977221560912 40.3719243629188,-3.71906720853092 40.371478571209,-3.71824485932274 40.3717358685082,-3.71812750215848 40.3724389575182,-3.71883250699148 40.3728847550339))",10,8a390ca36707fff,15.2082343014548,3.81814583229274,-1.05497267093422,-0.743607742284156,0.399438266578219,-1.00130224309138
"POLYGON ((-3.66625797445686 40.5051935085571,-3.66708163374958 40.504937199541,-3.66719964165205 40.504234612603,-3.66649400307709 40.5037883404899,-3.66567035888176 40.5040446495261,-3.6655523381642 40.5047472306552,-3.66625797445686 40.5051935085571))",10,8a390cb0d0affff,-0.764581771934961,0.149426209894624,-0.304593454968354,0.246458675910073,0.771014854187852,-0.329617706558395
"POLYGON ((-3.71730514560405 40.3726962430802,-3.71812750215848 40.3724389575182,-3.71824485932274 40.3717358685082,-3.71753987272135 40.3712900708655,-3.71671753120156 40.371547356427,-3.71660016124871 40.3722504396317,-3.71730514560405 40.3726962430802))",10,8a390ca3670ffff,16.4934347384742,4.13400176721967,-1.0123340274775,-0.784033185092848,0.376508169835023,-1.01458809801543
"POLYGON ((-3.66225773282473 40.5057723725768,-3.66308138395422 40.5055160988693,-3.66319942711359 40.5048135295441,-3.66249383195739 40.504367239736,-3.66167019592617 40.5046235134649,-3.66155213995307 40.5053260769805,-3.66225773282473 40.5057723725768))",10,8a390cb0d0effff,-2.52564919033235,-0.127457472941366,-0.261732914967209,0.122066890896071,0.663902157060872,-0.367734201766188
"POLYGON ((-3.71824485932274 40.3717358685082,-3.71906720853092 40.371478571209,-3.71918455610341 40.370775476268,-3.71847956725655 40.3703296844312,-3.71765723308248 40.3705869817296,-3.71753987272135 40.3712900708655,-3.71824485932274 40.3717358685082))",10,8a390ca3671ffff,11.9280806793026,2.9066402627033,-0.81829004792471,-0.633462344857148,0.492721151135756,-0.814804074880074
"POLYGON ((-3.66860865150053 40.5097889411573,-3.66943237118658 40.5095326322205,-3.669550366334 40.5088300460288,-3.66884465461317 40.5083837745819,-3.66802095002602 40.5086400835383,-3.66790294206097 40.509342663922,-3.66860865150053 40.5097889411573))",10,8a390cb0d107fff,-2.32157147082585,-0.00170128250642518,-0.419122916838935,-0.0201608764519072,0.818272670338353,-0.393850027662481
"POLYGON ((-3.71483807662833 40.3734680528157,-3.71566043283864 40.373210790729,-3.71577781238351 40.372507713456,-3.71507284850616 40.3720619040753,-3.71425050733123 40.3723191661622,-3.71413311499847 40.3730222376295,-3.71483807662833 40.3734680528157))",10,8a390ca36747fff,17.9815111780064,4.42515410937471,-1.03415672648998,-0.732807998211542,0.327089798285393,-1.04481551784187
"POLYGON ((-3.66802095002602 40.5086400835383,-3.66884465461317 40.5083837745819,-3.66896265294986 40.5076811882028,-3.66825695951656 40.5072349165883,-3.66743327002794 40.5074912255645,-3.66731525887427 40.5081938061353,-3.66802095002602 40.5086400835383))",10,8a390cb0d11ffff,-2.22755002908647,0.0670421660376553,0.238723101534176,-0.235340302427545,0.959422665255918,-0.11117297777917
"POLYGON ((-3.71648204488319 40.3682892074188,-3.71730434899018 40.3680319101219,-3.71742170615316 40.3673288148061,-3.71671677199607 40.3668830225929,-3.71589448292206 40.3671403198893,-3.71577711297234 40.3678434093994,-3.71648204488319 40.3682892074188))",10,8a390ca366affff,9.53160597841558,2.58874960208157,-0.916184768350621,-0.519515555028607,1.09028443901303,-1.03279766095348
"POLYGON ((-3.67013810119568 40.509978903499,-3.67096182863284 40.5097225827973,-3.67107981096199 40.5090199907978,-3.67037407867242 40.5085737253079,-3.669550366334 40.5088300460288,-3.66943237118658 40.5095326322205,-3.67013810119568 40.509978903499))",10,8a390cb0d137fff,-2.32016879433016,0.000728225939125859,-0.38536831870752,-0.0386786705678368,0.824127336732726,-0.384769674772925
"POLYGON ((-3.71577781238351 40.372507713456,-3.71660016124871 40.3722504396317,-3.71671753120156 40.371547356427,-3.71601256507736 40.3711015528521,-3.71519023124698 40.3713588266762,-3.71507284850616 40.3720619040753,-3.71577781238351 40.372507713456))",10,8a390ca36757fff,17.2726901947205,4.29433794727836,-0.423276672607315,-0.991472329319739,0.440297120229476,-0.823907328047562
"POLYGON ((-3.66460809513977 40.5103678055133,-3.66543180666612 40.5101115318898,-3.66554983707668 40.5094089633109,-3.66484416877733 40.5089626741642,-3.66402047235077 40.5092189478084,-3.66390242912395 40.5099215105785,-3.66460809513977 40.5103678055133))",10,8a390cb0d147fff,-2.32287444608798,-0.126011735127781,0.0594235614334329,-0.172916307457829,0.829890153383937,-0.159203279042795
"POLYGON ((-3.71425050733123 40.3723191661622,-3.71507284850616 40.3720619040753,-3.71519023124698 40.3713588266762,-3.71448528560034 40.3709130171699,-3.71366295946039 40.3711702792571,-3.71354556393229 40.3718733508503,-3.71425050733123 40.3723191661622))",10,8a390ca3675ffff,16.8561052623754,4.27847471857687,-0.524486826981735,-0.942123098943729,0.433710369617105,-0.857814524713924
"POLYGON ((-3.70532315524719 40.5003555331345,-3.70614690310477 40.5000988827567,-3.70626456792559 40.4993961258171,-3.70555849771762 40.4989500250558,-3.70473476494917 40.4992066754418,-3.70461708729974 40.4999094265809,-3.70532315524719 40.5003555331345))",10,8a390cb0cc9ffff,0.406797820232725,0.755785939037236,0.593394360520616,0.790955503658503,1.35418223715761,-0.307227791207407
"POLYGON ((-3.71636541494737 40.3736565999832,-3.71718777884774 40.3733993261587,-3.71730514560405 40.3726962430802,-3.71660016124871 40.3722504396317,-3.71577781238351 40.372507713456,-3.71566043283864 40.373210790729,-3.71636541494737 40.3736565999832))",10,8a390ca36777fff,18.7279220115193,4.56566570924162,-1.07044400860718,-0.788404008858539,0.330222435875757,-1.08436606417005
"POLYGON ((-3.7006158369933 40.5051523032234,-3.7014396216736 40.5048957117436,-3.70155733462552 40.5041929847417,-3.7008512757258 40.5037468550209,-3.70002750613735 40.5040034465106,-3.69990978035697 40.5047061677112,-3.7006158369933 40.5051523032234))",10,8a390cb0cc47fff,-0.388588933484473,0.576503315933353,0.738507126889624,0.516529851647082,1.34731590484599,0.282094323646006
"POLYGON ((-3.71918455610341 40.370775476268,-3.72000689796501 40.370518167232,-3.720124235946 40.3698150663605,-3.71941924485426 40.3693692803299,-3.71859691802622 40.3696265893647,-3.71847956725655 40.3703296844312,-3.71918455610341 40.370775476268))",10,8a390ca367affff,11.2000381415189,2.83625208167807,-0.855400108992669,-0.617115239926309,0.499170873962953,-0.813451496654173
"POLYGON ((-3.70155733462552 40.5041929847417,-3.70238111194189 40.5039363814815,-3.70249881526706 40.503233648491,-3.70179275410454 40.5027875245617,-3.70096899187945 40.5030441278315,-3.7008512757258 40.5037468550209,-3.70155733462552 40.5041929847417))",10,8a390cb0cc57fff,-0.950870202251332,0.416101752097682,0.568344883556713,0.396407352928958,1.20306151954058,0.353921293476716
"POLYGON ((-3.72435819015138 40.3864828627867,-3.72518072715101 40.386225577208,-3.72529804592661 40.3855224897545,-3.72459284049895 40.3850766936827,-3.72377031853851 40.3853339792594,-3.72365298696674 40.3860370609099,-3.72435819015138 40.3864828627867))",10,8a390ca36807fff,25.983290470611,5.78338682132105,-0.971025205421463,-1.55230163617863,-0.00868790647641426,-1.56898633473953
"POLYGON ((-3.70002750613735 40.5040034465106,-3.7008512757258 40.5037468550209,-3.70096899187945 40.5030441278315,-3.70026295127269 40.5025979979333,-3.6994391967757 40.502854589433,-3.69932146779422 40.5035573108209,-3.70002750613735 40.5040034465106))",10,8a390cb0cc5ffff,-0.345559219968657,0.590865294154532,0.733993355952944,0.521670675980659,1.34538263967416,0.277592757052327
"POLYGON ((-3.72283045765434 40.3862943347456,-3.72365298696674 40.3860370609099,-3.72377031853851 40.3853339792594,-3.72306513359357 40.3848881772477,-3.72224261932051 40.3851454510817,-3.72212527495323 40.385848526929,-3.72283045765434 40.3862943347456))",10,8a390ca3680ffff,29.6679497258468,6.63207119926704,-1.12845446004264,-1.67714055883697,0.250028303504806,-2.09258882553456
"POLYGON ((-3.70120418934464 40.5063011595701,-3.70202798911715 40.5060445681001,-3.70214569886699 40.5053418412863,-3.7014396216736 40.5048957117436,-3.7006158369933 40.5051523032234,-3.70049811441437 40.5058550242361,-3.70120418934464 40.5063011595701))",10,8a390cb0cc67fff,-1.13676726480719,0.408463445434671,1.04645129330349,0.12584205508905,1.30210940835952,0.525744673718475
"POLYGON ((-3.72529804592661 40.3855224897545,-3.72612057557341 40.3852651924348,-3.72623788475375 40.3845620990456,-3.72553267708365 40.384116308779,-3.72471016247548 40.3843736060963,-3.72459284049895 40.3850766936827,-3.72529804592661 40.3855224897545))",10,8a390ca36817fff,24.9395888395142,5.96342619116556,-0.302995463917963,-1.9195188836493,0.275745876077198,-1.61109186300013
"POLYGON ((-3.69967432237048 40.5061116039352,-3.70049811441437 40.5058550242361,-3.7006158369933 40.5051523032234,-3.69990978035697 40.5047061677112,-3.69908600340546 40.5049627474205,-3.69896826799809 40.5056654626318,-3.69967432237048 40.5061116039352))",10,8a390cb0cc6ffff,-0.536215414710922,0.566785903032545,0.365607733207931,0.745396062930439,1.26794640194048,0.158935948422368
"POLYGON ((-3.72377031853851 40.3853339792594,-3.72459284049895 40.3850766936827,-3.72471016247548 40.3843736060963,-3.72400497528725 40.3839278098897,-3.7231824683656 40.3841850954644,-3.72306513359357 40.3848881772477,-3.72377031853851 40.3853339792594))",10,8a390ca3681ffff,23.0647665351243,5.62825665919092,-0.870583657232969,-1.76754758635406,-0.228981104485351,-1.49225126526903
"POLYGON ((-3.70214569886699 40.5053418412863,-3.70296949127503 40.5050852380356,-3.70308719139783 40.5043825052327,-3.70238111194189 40.5039363814815,-3.70155733462552 40.5041929847417,-3.7014396216736 40.5048957117436,-3.70214569886699 40.5053418412863))",10,8a390cb0cc77fff,-0.901457330241703,0.433153463738636,1.09765594579863,0.117546368562667,1.30879397062409,0.523250747962324
"POLYGON ((-3.71060850039673 40.3707931314182,-3.71143081115273 40.3705358928037,-3.71154822266182 40.3698328268917,-3.71084333620041 40.3693870054011,-3.71002104047936 40.3696442440169,-3.70990361618492 40.370347304122,-3.71060850039673 40.3707931314182))",10,8a390ca3664ffff,15.8126305974192,4.11403959406664,-1.54194475629273,-0.276092152809745,1.1500304639312,0.418640351128878
"POLYGON ((-3.70438172557795 40.5013149226865,-3.70520548080069 40.5010582840876,-3.70532315524719 40.5003555331345,-3.70461708729974 40.4999094265809,-3.70379334716664 40.5001660651884,-3.70367565989155 40.5008688103408,-3.70438172557795 40.5013149226865))",10,8a390cb0cc8ffff,0.468039628620584,0.660360002838271,0.928155858434335,0.539502847380097,1.23650357182344,-0.12665561814587
"POLYGON ((-3.71612993822647 40.3703984695216,-3.71695226471198 40.3701411839606,-3.71706962826965 40.3694380946993,-3.71636467812933 40.3689922968048,-3.71554236667771 40.3692495823655,-3.7154249903327 40.3699526658211,-3.71612993822647 40.3703984695216))",10,8a390ca36607fff,11.2952281703645,2.84403063895659,-0.829355843680403,-0.619549507700158,0.494313775009895,-0.790839502415492
"POLYGON ((-3.70685299160513 40.5005449833403,-3.70767674718615 40.5002883211919,-3.7077943991777 40.4995855584522,-3.70708830841769 40.4991394636609,-3.70626456792559 40.4993961258171,-3.70614690310477 40.5000988827567,-3.70685299160513 40.5005449833403))",10,8a390cb0cc97fff,2.19624537400788,1.21922545756952,0.472138940314188,0.763686126089306,0.711303942389915,0.149717093700608
"POLYGON ((-3.71460267153676 40.3702099396452,-3.7154249903327 40.3699526658211,-3.71554236667771 40.3692495823655,-3.71483743701366 40.36880377854,-3.71401513325177 40.3690610523643,-3.71389774412007 40.3697641300139,-3.71460267153676 40.3702099396452))",10,8a390ca3660ffff,12.9449178136148,3.29139698160355,-0.95915479647427,-0.587867944708572,0.619608351868814,-0.985979220437697
"POLYGON ((-3.66554983707668 40.5094089633109,-3.66637354125744 40.5091526779028,-3.66649156203942 40.5084501033276,-3.66578589145712 40.5080038199692,-3.66496220237562 40.5082601053977,-3.66484416877733 40.5089626741642,-3.66554983707668 40.5094089633109))",10,8a390cb0d157fff,-2.38647861341519,-0.105758719266592,-0.309085475771692,0.118632658516773,0.810683518518602,-0.212497985574632
"POLYGON ((-3.71706962826965 40.3694380946993,-3.71789194740999 40.3691807974018,-3.71800930137647 40.3684777022103,-3.71730434899018 40.3680319101219,-3.71648204488319 40.3682892074188,-3.71636467812933 40.3689922968048,-3.71706962826965 40.3694380946993))",10,8a390ca36617fff,11.4141202231117,2.86603737752659,-0.86819602177816,-0.562075807588409,0.975336974408285,-1.08497984365959
"POLYGON ((-3.70497012548478 40.5024637798204,-3.70579389579757 40.5022071412299,-3.70591156704082 40.5015043904633,-3.70520548080069 40.5010582840876,-3.70438172557795 40.5013149226865,-3.70426404150548 40.5020176676526,-3.70497012548478 40.5024637798204))",10,8a390cb0ccaffff,-0.0263068808631276,0.697805544228918,1.25860980384671,0.310622763910938,1.30771961280455,-0.0591970221185614
"POLYGON ((-3.71554236667771 40.3692495823655,-3.71636467812933 40.3689922968048,-3.71648204488319 40.3682892074188,-3.71577711297234 40.3678434093994,-3.71495481655423 40.3681006949599,-3.71483743701366 40.36880377854,-3.71554236667771 40.3692495823655))",10,8a390ca3661ffff,11.0499237252046,2.88034704358465,-0.906873117033482,-0.581034854956471,0.999827507029629,-1.12589677871234
"POLYGON ((-3.70744143678135 40.5016938404989,-3.70826520745168 40.5014371783582,-3.70838285623904 40.5007344158048,-3.70767674718615 40.5002883211919,-3.70685299160513 40.5005449833403,-3.70673532998786 40.5012477400938,-3.70744143678135 40.5016938404989))",10,8a390cb0ccb7fff,1.31208484231611,1.01162139912557,0.719748251172021,0.667601971323357,0.943306539558347,-0.116633996659479
"POLYGON ((-3.71671753120156 40.371547356427,-3.71753987272135 40.3712900708655,-3.71765723308248 40.3705869817296,-3.71695226471198 40.3701411839606,-3.71612993822647 40.3703984695216,-3.71601256507736 40.3711015528521,-3.71671753120156 40.371547356427))",10,8a390ca36627fff,13.8283334420677,3.36442359362378,-0.304505078162133,-0.967416853418176,0.5276292956518,-0.688538013187312
"POLYGON ((-3.70191046063174 40.5020847913841,-3.70273421549313 40.5018281763348,-3.70285191239416 40.5011254371695,-3.70214586726185 40.5006793188547,-3.70132212749082 40.5009359339134,-3.70120441776191 40.5016386672776,-3.70191046063174 40.5020847913841))",10,8a390cb0ccc7fff,0.0666643219938124,0.648496549039998,0.579802904080095,0.672038963960964,1.30192390683898,0.277899412722986
"POLYGON ((-3.71519023124698 40.3713588266762,-3.71601256507736 40.3711015528521,-3.71612993822647 40.3703984695216,-3.7154249903327 40.3699526658211,-3.71460267153676 40.3702099396452,-3.71448528560034 40.3709130171699,-3.71519023124698 40.3713588266762))",10,8a390ca3662ffff,13.3168534098213,3.38165801037267,-0.925753797230801,-0.635067736588855,0.439604918859553,-0.896348954940305
"POLYGON ((-3.70038067062776 40.501895270557,-3.70120441776191 40.5016386672776,-3.70132212749082 40.5009359339134,-3.70061610291298 40.5004898096302,-3.69979237086935 40.5007464129195,-3.69967464831321 40.5014491404821,-3.70038067062776 40.501895270557))",10,8a390cb0cccffff,0.301004213812563,0.702152235103931,0.492571692412213,0.745392680436365,1.32018831199805,0.306163501482671
"POLYGON ((-3.71765723308248 40.3705869817296,-3.71847956725655 40.3703296844312,-3.71859691802622 40.3696265893647,-3.71789194740999 40.3691807974018,-3.71706962826965 40.3694380946993,-3.71695226471198 40.3701411839606,-3.71765723308248 40.3705869817296))",10,8a390ca36637fff,10.7234755710189,2.77594898391351,-0.375761765009634,-0.858344501822625,0.606573174104719,-0.652200668803993
"POLYGON ((-3.70285191239416 40.5011254371695,-3.70367565989155 40.5008688103408,-3.70379334716664 40.5001660651884,-3.70308729977244 40.4997199526656,-3.70226356736487 40.4999765795033,-3.70214586726185 40.5006793188547,-3.70285191239416 40.5011254371695))",10,8a390cb0ccd7fff,0.534226892613516,0.737988783261139,0.530166733922585,0.736359692648701,1.3091039734497,0.331795002570243
"POLYGON ((-3.71213571584318 40.3709817141707,-3.71295803429166 40.3707244638201,-3.71307543301474 40.3700213921016,-3.71237052607551 40.3695755765402,-3.71154822266182 40.3698328268917,-3.71143081115273 40.3705358928037,-3.71213571584318 40.3709817141707))",10,8a390ca36647fff,16.9270340567525,4.19788523142199,-1.04915836449499,-0.603879196404749,0.846987508211279,-1.29913331158479
"POLYGON ((-3.70132212749082 40.5009359339134,-3.70214586726185 40.5006793188547,-3.70226356736487 40.4999765795033,-3.70155754052429 40.4995304610119,-3.70073381584325 40.4997870760802,-3.70061610291298 40.5004898096302,-3.70132212749082 40.5009359339134))",10,8a390cb0ccdffff,0.643292807250404,0.769532630159578,0.549920586435157,0.726381232006443,1.30771113256923,0.334281222715376
"POLYGON ((-3.72494608320527 40.3876317460452,-3.72576863524443 40.3873744604642,-3.72588595081882 40.3866713731443,-3.72518072715101 40.386225577208,-3.72435819015138 40.3864828627867,-3.72424086178022 40.387185944304,-3.72494608320527 40.3876317460452))",10,8a390ca36827fff,30.0256695555036,6.58658763206141,-1.03175251204045,-1.58371451878089,0.500022575047695,-2.20036398337112
"POLYGON ((-3.70249881526706 40.503233648491,-3.70332258521919 40.5029770334509,-3.70344027891789 40.5022742944723,-3.70273421549313 40.5018281763348,-3.70191046063174 40.5020847913841,-3.70179275410454 40.5027875245617,-3.70249881526706 40.503233648491))",10,8a390cb0cce7fff,-0.669962837352948,0.503671724275747,0.656911665268994,0.392535120063712,1.19872826507892,0.369788116517896
"POLYGON ((-3.71307543301474 40.3700213921016,-3.71389774412007 40.3697641300139,-3.71401513325177 40.3690610523643,-3.71331022406435 40.3686152426087,-3.71248792799325 40.368872504697,-3.71237052607551 40.3695755765402,-3.71307543301474 40.3700213921016))",10,8a390ca36657fff,15.7862706358589,3.86076756695381,-1.04054841536088,-0.520851864664799,0.835720502873168,-1.24360850801833
"POLYGON ((-3.70096899187945 40.5030441278315,-3.70179275410454 40.5027875245617,-3.70191046063174 40.5020847913841,-3.70120441776191 40.5016386672776,-3.70038067062776 40.501895270557,-3.70026295127269 40.5025979979333,-3.70096899187945 40.5030441278315))",10,8a390cb0cceffff,0.269521776347186,0.719939186648989,0.733651764301261,0.579998350220556,1.31391514591648,0.331580078220561
"POLYGON ((-3.71272323044866 40.3721306012001,-3.71354556393229 40.3718733508503,-3.71366295946039 40.3711702792571,-3.71295803429166 40.3707244638201,-3.71213571584318 40.3709817141707,-3.71201830752844 40.3716847799576,-3.71272323044866 40.3721306012001))",10,8a390ca36667fff,19.1075997001611,4.69546892518254,-0.953165815055225,-0.837873247418938,0.35507919779384,-1.08638994796642
"POLYGON ((-3.67272929489307 40.5038454290817,-3.67355296274165 40.5035890612099,-3.67367091294058 40.5028864448613,-3.67296520810824 40.5024402021919,-3.67214155535545 40.5026965700819,-3.67202359233939 40.503399180623,-3.67272929489307 40.5038454290817))",10,8a390cb0d577fff,0.184875433790896,0.113089165420816,-0.0376150086683249,0.0568290884505384,0.983191762892822,-0.41373412814627
"POLYGON ((-3.71119598173711 40.3719420185709,-3.71201830752844 40.3716847799576,-3.71213571584318 40.3709817141707,-3.71143081115273 40.3705358928037,-3.71060850039673 40.3707931314182,-3.71049107929603 40.3714961913984,-3.71119598173711 40.3719420185709))",10,8a390ca3666ffff,18.5069399971016,4.84911207437193,-1.35792254733346,-0.477533583594891,1.33994465949141,0.246917474943175
