WKT,LEVEL,h3_index,COMP_CAR_1,COMP_CAR_2,COMP_CAR_3,COMP_CAR_4,COMP_CAR_5,COMP_CAR_6,COMP_CAR_7
"POLYGON ((-3.66485689575822 40.4856535205631,-3.6666217450372 40.4844381238696,-3.66615227058655 40.4825866281157,-3.66391806072332 40.4819505465852,-3.66215326812234 40.4831659143852,-3.662622628706 40.4850173926082,-3.66485689575822 40.4856535205631))",9,89390cb0823ffff,1.10420987404068,1.61764435187056,-0.204627317612861,-0.20811468688855,-0.281569443408346,0.219624281484305,1.59552577906195
"POLYGON ((-3.66615227058655 40.4825866281157,-3.66791704426723 40.4813711721323,-3.66744755141621 40.4795196635165,-3.66521339874185 40.4788836284111,-3.66344868173025 40.4800990554974,-3.66391806072332 40.4819505465852,-3.66615227058655 40.4825866281157))",9,89390cb082bffff,1.09094076539755,1.64378936588659,-0.207727160726198,-0.211383021481323,-0.214989505024602,0.355366614054042,1.56200898356024
"POLYGON ((-3.66215326812234 40.4831659143852,-3.66391806072332 40.4819505465852,-3.66344868173025 40.4800990554974,-3.66121462399386 40.4794629497453,-3.65944988807576 40.4806782886537,-3.65991915321057 40.4825297622048,-3.66215326812234 40.4831659143852))",9,89390cb082fffff,1.1180420960031,1.64908611096725,-0.186978322883684,-0.179443247366603,-0.229264708390955,0.357003884427701,1.68394380598629
"POLYGON ((-3.735439933227 40.4696456923766,-3.73720430680408 40.468428678182,-3.73673286018004 40.4665768601066,-3.73449715382106 40.4659420736031,-3.73273283666888 40.467159058804,-3.73320416945017 40.4690108595009,-3.735439933227 40.4696456923766))",9,89390cb034fffff,1.14789817113657,1.6091001199338,0.0306121698387296,0.412053972680755,0.432145741534605,0.904743710441552,1.15384031272967
"POLYGON ((-3.72885337482386 40.476365022987,-3.73061791896851 40.4751482153375,-3.73014662269302 40.4732964402619,-3.72791089613359 40.4726614902276,-3.72614640844558 40.473878268896,-3.72661759085974 40.4757300265787,-3.72885337482386 40.476365022987))",9,89390cb030fffff,1.10403951237757,1.7970555154206,-0.0010199934119223,0.430262040273633,0.815140898890926,0.828966327940659,0.943125514940015
"POLYGON ((-3.73426805060939 40.4813384715812,-3.73603270765248 40.4801216059637,-3.73556122014249 40.478269821779,-3.7333251894675 40.4776349205922,-3.73156058887117 40.4788517572248,-3.73203196250245 40.480703524028,-3.73426805060939 40.4813384715812))",9,89390cb0313ffff,1.14749187713643,1.50247388597152,-0.0980607341767031,0.474684041631152,0.672991010080583,0.128315191032781,1.06008588648271
"POLYGON ((-3.73026728622395 40.481920301454,-3.73203196250245 40.480703524028,-3.73156058887117 40.4788517572248,-3.72932465283988 40.4782167852365,-3.727560033022 40.4794335336831,-3.72803129277418 40.4812852830963,-3.73026728622395 40.481920301454))",9,89390cb0317ffff,1.12154794892676,1.5549544082553,0.0306376049514468,0.446487593032264,0.762832286920803,0.118060172243006,0.835577141344548
"POLYGON ((-3.73556122014249 40.478269821779,-3.73732580149903 40.477052896961,-3.73685429574336 40.4752010999458,-3.73461832250018 40.4745662451261,-3.73285379758148 40.4757831409556,-3.7333251894675 40.4776349205922,-3.73556122014249 40.478269821779))",9,89390cb031bffff,1.14496072063201,1.6068765570453,-0.10318882720017,0.470607824231565,0.830226842662408,0.403192605444549,0.944476213108658
"POLYGON ((-3.72085275566899 40.4775283101449,-3.72261733821078 40.4763116788571,-3.72214626965829 40.4744599385759,-3.71991073242548 40.4738248469917,-3.71814620636801 40.4750414493093,-3.71861716105844 40.4768931721803,-3.72085275566899 40.4775283101449))",9,89390cb0323ffff,1.08253421676776,1.84432748630204,0.0782671506608354,0.386297167252761,0.567845247192993,0.711078847849587,0.984708842796916
"POLYGON ((-3.71685255934545 40.4781097152864,-3.71861716105844 40.4768931721803,-3.71814620636801 40.4750414493093,-3.71591076382645 40.4744062869621,-3.71414621861163 40.4756228011035,-3.71461705943961 40.4774745065557,-3.71685255934545 40.4781097152864))",9,89390cb0327ffff,1.06179640873919,1.77479390977189,0.0888091206925699,0.38282222841,0.226844422073607,0.243600756196134,0.869076138062373
"POLYGON ((-3.72214626965829 40.4744599385759,-3.72391077654014 40.4732432480827,-3.72343968971439 40.4713914949799,-3.72120420985916 40.4707564497767,-3.71943975945272 40.4719731112962,-3.71991073242548 40.4738248469917,-3.72214626965829 40.4744599385759))",9,89390cb032bffff,1.07664156744561,1.94926578520327,0.0773914785696959,0.995058116928867,0.764965808689025,0.950993234024521,0.962873838842292
"POLYGON ((-3.71814620636801 40.4750414493093,-3.71991073242548 40.4738248469917,-3.71943975945272 40.4719731112962,-3.71720437427525 40.4713379953332,-3.71543990470705 40.4725545686825,-3.71591076382645 40.4744062869621,-3.71814620636801 40.4750414493093))",9,89390cb032fffff,1.08292838710747,1.93647464815233,0.0688216875941548,0.376927567459077,0.540378502471417,0.761492523435121,1.0611870875695
"POLYGON ((-3.72355955263184 40.4800151511613,-3.72532419165303 40.4787984909014,-3.72485302750741 40.4769467460476,-3.72261733821078 40.4763116788571,-3.72085275566899 40.4775283101449,-3.72132380594383 40.4793800375943,-3.72355955263184 40.4800151511613))",9,89390cb0333ffff,1.09048010213891,1.66871266424399,0.0334859853676939,1.02199986022424,0.537150595914477,0.401854353516247,0.902646017504969
"POLYGON ((-3.71955914773759 40.480596609667,-3.72132380594383 40.4793800375943,-3.72085275566899 40.4775283101449,-3.71861716105844 40.4768931721803,-3.71685255934545 40.4781097152864,-3.71732349574913 40.4799614253227,-3.71955914773759 40.480596609667))",9,89390cb0337ffff,1.09707153052843,1.61734926795384,0.00180142564869131,0.49102218926507,0.383805747933027,0.227310192984803,0.975955403904667
"POLYGON ((-3.72485302750741 40.4769467460476,-3.72661759085974 40.4757300265787,-3.72614640844558 40.473878268896,-3.72391077654014 40.4732432480827,-3.72214626965829 40.4744599385759,-3.72261733821078 40.4763116788571,-3.72485302750741 40.4769467460476))",9,89390cb033bffff,1.11065887217952,1.83154853740761,0.109762153278867,0.395953735887499,0.696456851030875,0.79316367794273,1.0337810078098
"POLYGON ((-3.73814727742096 40.4721323061014,-3.73991170741803 40.4709152629112,-3.73944016518418 40.4690634402657,-3.73720430680408 40.468428678182,-3.735439933227 40.4696456923766,-3.7359113616094 40.4714974976494,-3.73814727742096 40.4721323061014))",9,89390cb0343ffff,1.16693332037349,1.32554350378088,0.0709539394369524,0.476814607145858,0.0504502400972768,0.221518382870179,1.04728591404238
"POLYGON ((-3.73685429574336 40.4752010999458,-3.7386188014179 40.4739841159369,-3.73814727742096 40.4721323061014,-3.7359113616094 40.4714974976494,-3.73414691236377 40.4727144526662,-3.73461832250018 40.4745662451261,-3.73685429574336 40.4752010999458))",9,89390cb0357ffff,1.15675441926863,1.6665295112345,-0.110673575615502,0.472572997158359,0.908639066230817,0.870706441945089,1.13142072174673
"POLYGON ((-3.72743969545523 40.4708097197262,-3.72920410748348 40.469592881868,-3.72873288854533 40.4677410985582,-3.72649737142184 40.4671061705013,-3.72473301584623 40.4683229793768,-3.72520412094085 40.4701747452908,-3.72743969545523 40.4708097197262))",9,89390cb0363ffff,1.11481783405375,1.97521584856664,0.118918383430352,0.834211944347415,0.675049280961773,0.953954441998726,1.06335182851414
"POLYGON ((-3.72343968971439 40.4713914949799,-3.72520412094085 40.4701747452908,-3.72473301584623 40.4683229793768,-3.72249759336842 40.4676879805552,-3.72073321860842 40.468904701267,-3.72120420985916 40.4707564497767,-3.72343968971439 40.4713914949799))",9,89390cb0367ffff,1.08760100609259,1.99426812761451,0.0724143365592545,0.550280303990471,0.58310578198688,0.951899685392634,1.03072365515507
"POLYGON ((-3.72873288854533 40.4677410985582,-3.73049722491834 40.4665242015198,-3.73002598772476 40.4646724054119,-3.72779052799199 40.4640375237341,-3.7260262480627 40.4652543917863,-3.72649737142184 40.4671061705013,-3.72873288854533 40.4677410985582))",9,89390cb036bffff,1.06194811777856,2.13175351053095,0.10795526738743,1.37332502362315,0.528641464304003,1.28617989655851,1.0046828353017
"POLYGON ((-3.72473301584623 40.4683229793768,-3.72649737142184 40.4671061705013,-3.7260262480627 40.4652543917863,-3.72379088296215 40.4646194393471,-3.72202658384409 40.4658362192416,-3.72249759336842 40.4676879805552,-3.72473301584623 40.4683229793768))",9,89390cb036fffff,1.08820222479782,2.05260557358431,0.108192571872151,0.898712323482721,0.45562179905662,0.872108852546735,1.03028678662985
"POLYGON ((-3.73014662269302 40.4732964402619,-3.73191109116897 40.472079573419,-3.73143977663839 40.4702277855276,-3.72920410748348 40.469592881868,-3.72743969545523 40.4708097197262,-3.72791089613359 40.4726614902276,-3.73014662269302 40.4732964402619))",9,89390cb0373ffff,1.10205379228423,1.97890928922875,0.107804023580601,0.844581207461186,0.883664399985155,1.14244422906824,1.0070466497854
"POLYGON ((-3.72614640844558 40.473878268896,-3.72791089613359 40.4726614902276,-3.72743969545523 40.4708097197262,-3.72520412094085 40.4701747452908,-3.72343968971439 40.4713914949799,-3.72391077654014 40.4732432480827,-3.72614640844558 40.473878268896))",9,89390cb0377ffff,1.11889073535424,1.89013944507569,0.111160992104016,0.362644242277779,0.693221210750954,0.941048844826881,1.09813375976424
"POLYGON ((-3.73143977663839 40.4702277855276,-3.73320416945017 40.4690108595009,-3.73273283666888 40.467159058804,-3.73049722491834 40.4665242015198,-3.72873288854533 40.4677410985582,-3.72920410748348 40.469592881868,-3.73143977663839 40.4702277855276))",9,89390cb037bffff,1.11960515157086,2.00732858748073,0.114277921287415,0.843676219694334,0.802850325739372,1.11509549517646,1.0796866003773
"POLYGON ((-3.73568253577758 40.48689377729,-3.7374473249625 40.4856769418992,-3.73697576006044 40.483825166028,-3.73473951986936 40.483190242925,-3.73297478713519 40.4844070493324,-3.73344623814074 40.4862588078251,-3.73568253577758 40.48689377729))",9,89390cb0383ffff,1.16008951130452,1.40269828826957,-0.0644827008084554,0.645258530120658,0.425522696486487,-0.136179974709469,1.05832696615975
"POLYGON ((-3.73168142971093 40.4874755550129,-3.73344623814074 40.4862588078251,-3.73297478713519 40.4844070493324,-3.7307386415961 40.4837720554136,-3.7289738896309 40.4849887736235,-3.72944522673956 40.486840514729,-3.73168142971093 40.4874755550129))",9,89390cb0387ffff,1.12915964096693,1.41987566655951,0.0687454257726693,0.54690138660731,0.367751005758436,-0.271683319729842,0.950599706987655
"POLYGON ((-3.73697576006044 40.483825166028,-3.73874047354535 40.4826082714235,-3.73826889039796 40.4807564827041,-3.73603270765248 40.4801216059637,-3.73426805060939 40.4813384715812,-3.73473951986936 40.483190242925,-3.73697576006044 40.483825166028))",9,89390cb038bffff,1.16834969324259,1.4287625781838,-0.0722810695974373,0.437614825017693,0.499094601380491,0.032243839762776,1.08250159334446
"POLYGON ((-3.66756077100537 40.4881411071593,-3.66932567695746 40.4869256815704,-3.6688561070358 40.4850741811634,-3.6666217450372 40.4844381238696,-3.66485689575822 40.4856535205631,-3.66532635180414 40.4875050034449,-3.66756077100537 40.4881411071593))",9,89390cb0833ffff,1.12451556414334,1.61104209277992,-0.184980124471371,-0.176951229874637,-0.23386707683706,0.380697558728755,1.69913203911166
"POLYGON ((-3.66603922697173 40.4739651213192,-3.66780379281818 40.472749575689,-3.66733435862312 40.4708980460685,-3.66510047241209 40.4702620796052,-3.66333596322172 40.4714775963331,-3.66380528358571 40.4733291084256,-3.66603922697173 40.4739651213192))",9,89390cb0bd7ffff,1.02846188528565,1.88240389587948,-0.0904672186135334,-0.195105077459299,0.0153435364890757,-0.27592773190074,1.23094082279162
"POLYGON ((-3.66474400134373 40.4770321244688,-3.6665086427705 40.4758166381057,-3.66603922697173 40.4739651213192,-3.66380528358571 40.4733291084256,-3.66204069882395 40.47454456589,-3.66251000078259 40.4763960651456,-3.66474400134373 40.4770321244688))",9,89390cb0b9bffff,1.04968938620417,1.74738786706182,-0.10201143523667,-0.199766727218305,-0.301232234333766,0.384520303922195,1.47412785761828
"POLYGON ((-3.65004557072248 40.4762819468399,-3.65181021212084 40.4750667538763,-3.65134123325199 40.4732152944195,-3.64910772681653 40.4725790454878,-3.64734314212947 40.4737942095711,-3.64781200716597 40.4756456514654,-3.65004557072248 40.4762819468399))",9,89390cb0ba3ffff,1.12852903020338,1.73177928051292,-0.0252520795283419,0.153659138174088,-0.158730740430938,-0.249537394655182,1.49058320385424
"POLYGON ((-3.64604734692519 40.4768607562611,-3.64781200716597 40.4756456514654,-3.64734314212947 40.4737942095711,-3.64510973068425 40.4731578900425,-3.64334512716857 40.4743729659633,-3.64381387837242 40.4762243902865,-3.64604734692519 40.4768607562611))",9,89390cb0ba7ffff,1.15424566980123,1.68431424479586,-0.128241045714008,0.183846247059762,-0.232503592224631,-0.341859230907623,1.76076736875063
"POLYGON ((-3.65134123325199 40.4732152944195,-3.65310579909222 40.4720000421743,-3.65263680179521 40.4701485698822,-3.65040335248069 40.469512367394,-3.64863884334282 40.4707275907554,-3.64910772681653 40.4725790454878,-3.65134123325199 40.4732152944195))",9,89390cb0babffff,1.10643785949531,1.82482319426174,-0.0348811663946445,0.0933444956519675,-0.23438033988572,-0.296188387538985,1.45306644811512
"POLYGON ((-3.64734314212947 40.4737942095711,-3.64910772681653 40.4725790454878,-3.64863884334282 40.4707275907554,-3.64640548900504 40.4700913176734,-3.64464096103415 40.4713064528783,-3.64510973068425 40.4731578900425,-3.64734314212947 40.4737942095711))",9,89390cb0bafffff,1.14327483461591,1.70870436357921,-0.0148629047582125,0.1744835909675,-0.334877593062695,-0.356874134559898,1.70199397210572
"POLYGON ((-3.65274824683519 40.4787696646566,-3.65451294493997 40.4775544428107,-3.65404387066255 40.4757029786428,-3.65181021212084 40.4750667538763,-3.65004557072248 40.4762819468399,-3.6505145311588 40.4781333934512,-3.65274824683519 40.4787696646566))",9,89390cb0bb3ffff,1.12426340720765,1.670617940478,-0.133283099163453,0.109536168245079,-0.465710512048472,0.356950316875789,1.7301944323164
"POLYGON ((-3.64874981419779 40.4793485271236,-3.6505145311588 40.4781333934512,-3.65004557072248 40.4762819468399,-3.64781200716597 40.4756456514654,-3.64604734692519 40.4768607562611,-3.64651619352009 40.478712185307,-3.64874981419779 40.4793485271236))",9,89390cb0bb7ffff,1.14253581862702,1.61764053256048,-0.122840407020963,0.161647352558547,-0.51324726199943,0.217673040371875,1.9090251713664
"POLYGON ((-3.66733435862312 40.4708980460685,-3.66909884889377 40.4696824411808,-3.66862939630681 40.4678308987365,-3.66639556727066 40.4671949787041,-3.66463113364715 40.4684105546861,-3.66510047241209 40.4702620796052,-3.66733435862312 40.4708980460685))",9,89390cb0bc3ffff,0.990271211657705,1.95175785532811,-0.149944488275439,-0.227849844551009,-0.0178049697770202,-0.0571592643345209,1.22579295155521
"POLYGON ((-3.66333596322172 40.4714775963331,-3.66510047241209 40.4702620796052,-3.66463113364715 40.4684105546861,-3.66239739951357 40.4677745640275,-3.66063294698415 40.4689900518551,-3.66110217192676 40.4708415592405,-3.66333596322172 40.4714775963331))",9,89390cb0bc7ffff,1.03786951849843,1.95638621323354,-0.0963331399055229,-0.169808438963941,0.0505317419091151,-0.243616774506994,1.32473284636501
"POLYGON ((-3.66862939630681 40.4678308987365,-3.67039381100619 40.4666152346008,-3.66992434003175 40.4647636793431,-3.66769056817028 40.4641278057423,-3.66592621010914 40.4653434409686,-3.66639556727066 40.4671949787041,-3.66862939630681 40.4678308987365))",9,89390cb0bcbffff,0.926381525317214,2.08901416512138,-0.171349618665618,-0.336384045341922,0.0424027614487547,-0.143633252725691,0.70514983272941
"POLYGON ((-3.66463113364715 40.4684105546861,-3.66639556727066 40.4671949787041,-3.66592621010914 40.4653434409686,-3.6636925331368 40.4647074967449,-3.66192815616531 40.4659230438229,-3.66239739951357 40.4677745640275,-3.66463113364715 40.4684105546861))",9,89390cb0bcfffff,0.984324048776655,2.01966442040556,-0.10294827253214,-0.228557038572242,0.0133148467219457,-0.0650545588729552,1.27796759663223
"POLYGON ((-3.67003783111518 40.4733855179422,-3.67180237802808 40.4721698841467,-3.67133283000231 40.4703183370068,-3.66909884889377 40.4696824411808,-3.66733435862312 40.4708980460685,-3.66780379281818 40.472749575689,-3.67003783111518 40.4733855179422))",9,89390cb0bd3ffff,1.00257097093363,1.87515787235506,-0.147605276947153,-0.248222666011555,-0.106509929546494,-0.120601674221984,1.1578044067299
"POLYGON ((-3.65944988807576 40.4806782886537,-3.66121462399386 40.4794629497453,-3.66074534044491 40.4776114633368,-3.65851143482682 40.4769753333781,-3.65674675559648 40.4781906433969,-3.65721592529589 40.480042112263,-3.65944988807576 40.4806782886537))",9,89390cb0b97ffff,1.12114413418297,1.67502659092314,-0.164257625410338,-0.140957668746385,-0.222429887889705,0.625505622617455,1.76940136457135
"POLYGON ((-3.67133283000231 40.4703183370068,-3.673097301335 40.4691026439598,-3.6726277349264 40.467251083999,-3.67039381100619 40.4666152346008,-3.66862939630681 40.4678308987365,-3.66909884889377 40.4696824411808,-3.67133283000231 40.4703183370068))",9,89390cb0bdbffff,0.926746231243417,1.94565915360141,-0.15687930645285,-0.285177872684452,0.0136611627956442,-0.158481360400663,0.748243972456272
"POLYGON ((-3.6944966723709 40.5043939735834,-3.69626193679015 40.5031781692077,-3.6957914703227 40.501326601653,-3.6935558533716 40.5006908559406,-3.69179064556354 40.5019066313965,-3.69226099809478 40.5037581814835,-3.6944966723709 40.5043939735834))",9,89390cb0c03ffff,1.17551173902403,1.62455165906959,-0.0828777736312719,0.0649455508839658,0.534431965126405,0.626674102000805,1.71019453927042
"POLYGON ((-3.6904957146125 40.504973897627,-3.69226099809478 40.5037581814835,-3.69179064556354 40.5019066313965,-3.68955512348599 40.5012708149282,-3.68778989662874 40.5024865021574,-3.68826013522341 40.5043380347681,-3.6904957146125 40.504973897627))",9,89390cb0c07ffff,1.16944889807243,1.60730111425464,-0.0828542209399646,0.0664909242991409,0.481751994046093,0.539224814838683,1.69767718469941
"POLYGON ((-3.69179064556354 40.5019066313965,-3.6935558533716 40.5006908559406,-3.69308548248661 40.4988392929356,-3.69085001772046 40.4982035228587,-3.68908486652849 40.4994192693966,-3.68955512348599 40.5012708149282,-3.69179064556354 40.5019066313965))",9,89390cb0c0fffff,1.17276515839753,1.68147383042818,-0.0905559685759114,0.0744418112919565,0.526432617447038,0.627731733938349,1.7876270832555
"POLYGON ((-3.69720294697256 40.5068812959293,-3.69896826799809 40.5056654626318,-3.69849770593472 40.5038138905406,-3.69626193679015 40.5031781692077,-3.6944966723709 40.5043939735834,-3.69496712048933 40.5062455282127,-3.69720294697256 40.5068812959293))",9,89390cb0c13ffff,1.17183548182229,1.46376582290993,-0.0513734985462765,0.139671656913015,0.488095606129891,0.333643576616472,1.51536826961727
"POLYGON ((-3.69320178038691 40.5074612732726,-3.69496712048933 40.5062455282127,-3.6944966723709 40.5043939735834,-3.69226099809478 40.5037581814835,-3.6904957146125 40.504973897627,-3.69096604878562 40.5068254347857,-3.69320178038691 40.5074612732726))",9,89390cb0c17ffff,1.17029299362949,1.42047374566859,-0.0457203130242666,0.188766334759826,0.481762425714721,0.311812806645363,1.41955811192894
"POLYGON ((-3.69849770593472 40.5038138905406,-3.70026295127269 40.5025979979333,-3.69979237086935 40.5007464129195,-3.69755665906332 40.500110737971,-3.6957914703227 40.501326601653,-3.69626193679015 40.5031781692077,-3.69849770593472 40.5038138905406))",9,89390cb0c1bffff,1.17773294530781,1.54164888039964,-0.0731756852865198,0.109685736406283,0.515227765353412,0.447333459824535,1.6002254450621
"POLYGON ((-3.68378922355514 40.5030662139434,-3.68555446944334 40.5018506149414,-3.68508432641369 40.4999990868919,-3.68284905142343 40.4993631753339,-3.68108386217903 40.5005787454289,-3.68155389128051 40.5024302559877,-3.68378922355514 40.5030662139434))",9,89390cb0c23ffff,1.1744823372837,1.52290343141635,-0.201352918658226,0.377171323504731,0.56145675494729,0.708171763602099,1.65541350794396
"POLYGON ((-3.67978862637965 40.5036457667619,-3.68155389128051 40.5024302559877,-3.68108386217903 40.5005787454289,-3.67884868210462 40.4999427631425,-3.67708347386139 40.5011582450152,-3.67755338903432 40.5030097380747,-3.67978862637965 40.5036457667619))",9,89390cb0c27ffff,1.1602731842727,1.56938844200136,-0.219652424328765,-0.0752210101480394,0.134615495823079,0.92608121141325,1.84962021890363
"POLYGON ((-3.68508432641369 40.4999990868919,-3.68684949664099 40.4987834285752,-3.6863793352438 40.4969318876122,-3.68414411753782 40.4962960224525,-3.68237900394535 40.4975116518587,-3.68284905142343 40.4993631753339,-3.68508432641369 40.4999990868919))",9,89390cb0c2bffff,1.14322491539679,1.70998166964433,-0.099396109071157,-0.103160235744669,0.152357793308353,0.967029361208474,1.86580565151449
"POLYGON ((-3.68649483269635 40.5055536626789,-3.68826013522341 40.5043380347681,-3.68778989662874 40.5024865021574,-3.68555446944334 40.5018506149414,-3.68378922355514 40.5030662139434,-3.6842593482129 40.5049177290691,-3.68649483269635 40.5055536626789))",9,89390cb0c33ffff,1.17344881116621,1.63329367673748,-0.0837967697590871,0.192509352329617,0.57178459981804,0.702460261268963,1.70736828562347
"POLYGON ((-3.68778989662874 40.5024865021574,-3.68955512348599 40.5012708149282,-3.68908486652849 40.4994192693966,-3.68684949664099 40.4987834285752,-3.68508432641369 40.4999990868919,-3.68555446944334 40.5018506149414,-3.68778989662874 40.5024865021574))",9,89390cb0c3bffff,1.16717657549669,1.65123516530221,-0.088208876814741,0.0227703882083706,0.503073875243544,0.57552846079863,1.73409211428202
"POLYGON ((-3.66192815616531 40.4659230438229,-3.6636925331368 40.4647074967449,-3.66322327138729 40.4628559637313,-3.66098974647024 40.4622199953313,-3.65922542615565 40.4634355135073,-3.65969457410062 40.4652870289843,-3.66192815616531 40.4659230438229))",9,89390cb0b57ffff,0.946152978957578,2.05366303596677,-0.105964671787443,-0.268403374707769,-0.0942270098285052,-0.328351323735757,1.03773264307026
"POLYGON ((-3.64593670091307 40.4682398676784,-3.64770115334371 40.467024673199,-3.64723234681422 40.4651732103835,-3.64499920165931 40.4645369596173,-3.64323480594074 40.4657521252167,-3.64370349866445 40.4676035704611,-3.64593670091307 40.4682398676784))",9,89390cb0b23ffff,1.07450940204333,1.73275446772884,-0.0152552423342079,0.0872101821166021,-0.594451785063046,-0.589356573196666,1.48832141916959
"POLYGON ((-3.64193902741455 40.4688186767896,-3.64370349866445 40.4676035704611,-3.64323480594074 40.4657521252167,-3.6410017557727 40.4651158038793,-3.63923734124869 40.4663308813332,-3.63970592016627 40.4681823089979,-3.64193902741455 40.4688186767896))",9,89390cb0b27ffff,1.12501318705689,1.72415052733228,-0.0138662428376724,0.113523172615653,-0.516466351019306,-0.462222685250576,1.80400253550519
"POLYGON ((-3.64723234681422 40.4651732103835,-3.64899672370911 40.4639579566391,-3.64852789874653 40.4621064810134,-3.6462948106852 40.4614702766991,-3.64453049049346 40.4626855015598,-3.64499920165931 40.4645369596173,-3.64723234681422 40.4651732103835))",9,89390cb0b2bffff,1.05892678350446,1.83292640927108,-0.0259367501472555,0.0683102850158222,-0.557869830890071,-0.546808449114476,1.52618813536975
"POLYGON ((-3.64323480594074 40.4657521252167,-3.64499920165931 40.4645369596173,-3.64453049049346 40.4626855015598,-3.64229749740552 40.4620492266773,-3.6405331584039 40.4632643633985,-3.6410017557727 40.4651158038793,-3.64323480594074 40.4657521252167))",9,89390cb0b2fffff,1.09234344725384,1.75246243514969,-0.0185157359223115,0.0954661844984276,-0.554423712141218,-0.507063478956249,1.62046094707903
"POLYGON ((-3.64863884334282 40.4707275907554,-3.65040335248069 40.469512367394,-3.64993445057415 40.4676608998337,-3.64770115334371 40.467024673199,-3.64593670091307 40.4682398676784,-3.64640548900504 40.4700913176734,-3.64863884334282 40.4707275907554))",9,89390cb0b33ffff,1.11880869199932,1.80510361675047,-0.0245921338478507,0.125499656778448,-0.390594175892049,-0.411994125933004,1.47153790293199
"POLYGON ((-3.64464096103415 40.4713064528783,-3.64640548900504 40.4700913176734,-3.64593670091307 40.4682398676784,-3.64370349866445 40.4676035704611,-3.64193902741455 40.4688186767896,-3.64240770169168 40.4706701092106,-3.64464096103415 40.4713064528783))",9,89390cb0b37ffff,1.13129023190626,1.71679103925504,-0.0145788314814072,0.141930125798841,-0.425312777290539,-0.528805891371475,1.73727521042692
"POLYGON ((-3.64993445057415 40.4676608998337,-3.65169888416733 40.4664456172038,-3.65122996383237 40.4645941368259,-3.64899672370911 40.4639579566391,-3.64723234681422 40.4651732103835,-3.64770115334371 40.467024673199,-3.64993445057415 40.4676608998337))",9,89390cb0b3bffff,1.07869258436441,1.79155654691272,-0.022090628880001,0.0825947178837955,-0.523479573515412,-0.365937410087549,1.42612286293008
"POLYGON ((-3.66322327138729 40.4628559637313,-3.66498757280535 40.4616403574124,-3.66451829265897 40.4597888116001,-3.66228482488944 40.4591528896393,-3.66052058011934 40.4603684670527,-3.66098974647024 40.4622199953313,-3.66322327138729 40.4628559637313))",9,89390cb0b43ffff,0.930253922516945,2.09530932182776,-0.112176008858305,-0.363969296061843,-0.0741933900536497,-0.366095442857485,0.950706077168619
"POLYGON ((-3.65922542615565 40.4634355135073,-3.66098974647024 40.4622199953313,-3.66052058011934 40.4603684670527,-3.65828720724903 40.4597324744914,-3.65652294359621 40.4609479637674,-3.65699199615132 40.4627994745037,-3.65922542615565 40.4634355135073))",9,89390cb0b47ffff,0.936758547167926,2.04648039744083,-0.105589362083487,-0.361361808330234,-0.219011196469915,-0.50614042488235,0.940040654413597
"POLYGON ((-3.66451829265897 40.4597888116001,-3.66628251852815 40.4585731460499,-3.66581321998929 40.4567215874492,-3.6635798093671 40.4560857119283,-3.661815640137 40.4573013485694,-3.66228482488944 40.4591528896393,-3.66451829265897 40.4597888116001))",9,89390cb0b4bffff,0.790432202515057,2.24424189726476,-0.187723560917669,-0.531202896204795,0.0783538723054211,-0.365040751819674,0.146950347439723
"POLYGON ((-3.66052058011934 40.4603684670527,-3.66228482488944 40.4591528896393,-3.661815640137 40.4573013485694,-3.65958232440058 40.4566654024512,-3.65781813628331 40.4578809509609,-3.65828720724903 40.4597324744914,-3.66052058011934 40.4603684670527))",9,89390cb0b4fffff,0.87075326698927,2.12373020786221,-0.118119733776527,-0.437941137813812,0.01304260816304,-0.413928107700292,0.604667301073341
"POLYGON ((-3.66592621010914 40.4653434409686,-3.66769056817028 40.4641278057423,-3.66722119261659 40.4622762552007,-3.66498757280535 40.4616403574124,-3.66322327138729 40.4628559637313,-3.6636925331368 40.4647074967449,-3.66592621010914 40.4653434409686))",9,89390cb0b53ffff,0.949913877796446,2.04090978730291,-0.104687922429585,-0.234138094870023,-0.0326765997626535,-0.232738626322654,1.05518931659901
"POLYGON ((-3.70108694178539 40.4976788630859,-3.70285203576183 40.4964628518876,-3.70238141869175 40.4946112410595,-3.70014582156231 40.4939756588819,-3.69838078416535 40.4951916411477,-3.69885128731774 40.4970432345225,-3.70108694178539 40.4976788630859))",9,89390cb0c43ffff,1.1568951078186,1.5219884139793,-0.0533316438490455,0.426824083078646,0.278853412878786,0.0588267279180552,1.47636255070943
"POLYGON ((-3.66722119261659 40.4622762552007,-3.6689854751199 40.4610605607395,-3.6685160811784 40.4592089974021,-3.66628251852815 40.4585731460499,-3.66451829265897 40.4597888116001,-3.66498757280535 40.4616403574124,-3.66722119261659 40.4622762552007))",9,89390cb0b5bffff,0.781177705828489,2.14852612006421,-0.156682005997827,-0.511084110527987,0.0891163181971439,-0.493653938086887,0.0837544426262521
"POLYGON ((-3.65252538312635 40.4615273017518,-3.65428966564371 40.4603119006137,-3.65382070846502 40.4584603946313,-3.65158758255579 40.4578243073425,-3.64982335671887 40.459039679588,-3.65029220011018 40.4608911680137,-3.65252538312635 40.4615273017518))",9,89390cb0b63ffff,1.03476496056301,1.93924511536586,-0.0453360773763796,-0.151129778591172,-0.551748944226946,-0.452511126363037,1.37135940681998
