WKT,GEOCODE_9,TOTALVIEWS,LEADS,WALK_TRANSPORT_METRO,WALK_TRANSPORT_TRAIN,CAR_TRANSPORT_TRAIN,WALK_TRANSPORT_BUS,AVG_UNITPRICE,MED_UNITPRICE,MED_PRICE,N,STD_TRANSPORT_TRAIN,STD_TRANSPORT_METRO,STD_TRANSPORT_BUS,STD_TRANSPORT_COMMUTING_ALL,STD_TRANSPORT_COMMUTING_RAILWAY,h3_index
"POLYGON ((-3.68891702056396 40.1883346334179,-3.69067469848137 40.1871156033317,-3.69020641933168 40.1852633169993,-3.68798057522009 40.1846300782191,-3.68622295344579 40.1858490791949,-3.68669111963937 40.1877013480602,-3.68891702056396 40.1883346334179))","617996773581389823",277.041666666667,3.04166666666667,1.72141595285012,0,84.2760722985539,0,1883.68811769577,1872.16312056738,265000,"24",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca91a7ffff
"POLYGON ((-3.69161133333872 40.1908201696571,-3.69336906739439 40.1896011104587,-3.69290069348366 40.1877488185658,-3.69067469848137 40.1871156033317,-3.68891702056396 40.1883346334179,-3.68938528150998 40.1901869078493,-3.69161133333872 40.1908201696571))","617996773582438399",214.782608695652,3.47826086956522,1.72141595285012,0,84.2082892867647,0,1948.86344488068,2000,157800,"23",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca91b7ffff
"POLYGON ((-3.6274473404219 40.1656687760326,-3.62920454978469 40.1644507662986,-3.62873821502996 40.1625986824693,-3.62651478377552 40.1619646259711,-3.62475763071789 40.163182606659,-3.62522385260894 40.1650346728901,-3.6274473404219 40.1656687760326))","617996773709316095",369.736842105263,3.05263157894737,1.72141595285012,0,74.3264871208906,0,1403.19988208031,1271.42857142857,131500,"19",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9947ffff
"POLYGON ((-3.62077712212401 40.1637663733951,-3.62253429374773 40.1625484802346,-3.62206816638089 40.1606964197716,-3.61984498024508 40.1600622700803,-3.61808786494488 40.1612801342019,-3.61855387945642 40.1631321770526,-3.62077712212401 40.1637663733951))","617996773711151103",155.14465408805,1.81132075471698,1.80967483607192,0,77.5560982199139,0,1549.30765352853,1533.33333333333,128500,"159",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9963ffff
"POLYGON ((-3.61679668928459 40.1643499826851,-3.61855387945642 40.1631321770526,-3.61808786494488 40.1612801342019,-3.61586477311657 40.1606459146036,-3.61410763928188 40.1618636912027,-3.61457354093782 40.1637157164324,-3.61679668928459 40.1643499826851))","617996773711413247",151.142857142857,1.5,1.80967483607192,0,78.4061510494798,0,1368.41178544486,1289.58333333333,129000,"28",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9967ffff
"POLYGON ((-3.62206816638089 40.1606964197716,-3.62382526312862 40.159478468128,-3.6233591174264 40.1576263958366,-3.62113598782225 40.1569922927972,-3.61937894738924 40.1582102153984,-3.61984498024508 40.1600622700803,-3.62206816638089 40.1606964197716))","617996773711675391",159.938461538462,1.23076923076923,1.80967483607192,0,77.6605853314835,0,1409.37024282143,1309.55882352941,114900,"65",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca996bffff
"POLYGON ((-3.61808786494488 40.1612801342019,-3.61984498024508 40.1600622700803,-3.61937894738924 40.1582102153984,-3.61715591207927 40.1575760424551,-3.61539885310738 40.1587938775398,-3.61586477311657 40.1606459146036,-3.61808786494488 40.1612801342019))","617996773711937535",136.20652173913,1.3695652173913,1.84799866749932,0,78.4061510494798,0,1420.69296046375,1358.80357142857,135000,"92",-0.644054158589951,-0.711705718878288,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca996fffff
"POLYGON ((-3.62346662466649 40.1662525950913,-3.62522385260894 40.1650346728901,-3.62475763071789 40.163182606659,-3.62253429374773 40.1625484802346,-3.62077712212401 40.1637663733951,-3.62124323115112 40.1656184220195,-3.62346662466649 40.1662525950913))","617996773712199679",165.285714285714,0.976190476190476,1.80967483607192,0,77.5560982199139,0,1323.52646678118,1354.23728813559,104000,"42",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9973ffff
"POLYGON ((-3.61948598464694 40.1668362566872,-3.62124323115112 40.1656184220195,-3.62077712212401 40.1637663733951,-3.61855387945642 40.1631321770526,-3.61679668928459 40.1643499826851,-3.61726268544745 40.1662020136942,-3.61948598464694 40.1668362566872))","617996773712461823",185.592592592593,1.88888888888889,1.80967483607192,0,77.5560982199139,0,1368.55827523141,1379.31034482759,126000,"27",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9977ffff
"POLYGON ((-3.62475763071789 40.163182606659,-3.62651478377552 40.1619646259711,-3.62604854355367 40.1601125479042,-3.62382526312862 40.159478468128,-3.62206816638089 40.1606964197716,-3.62253429374773 40.1625484802346,-3.62475763071789 40.163182606659))","617996773712723967",239.5,2.16666666666667,1.80967483607192,0,76.7677264502281,0,1125.76312576313,1155.06715506715,104500,"12",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca997bffff
"POLYGON ((-3.63261027962296 40.1533879799789,-3.63436718945564 40.1521697363802,-3.63390078143952 40.1503176052819,-3.63167757641809 40.1496837353675,-3.62992072285524 40.1509019499056,-3.63038701804343 40.1527540634175,-3.63261027962296 40.1533879799789))","617996773739724799",94,0,1.72141595285012,0,74.0021991037837,0,1225.49019607843,1225.49019607843,125000,"1",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9b17ffff
"POLYGON ((-3.63530008170729 40.1558739925552,-3.63705704780502 40.1546557198942,-3.63659054526121 40.1528035830169,-3.63436718945564 40.1521697363802,-3.63261027962296 40.1533879799789,-3.63307666933021 40.1552400992754,-3.63530008170729 40.1558739925552))","617996773747589119",124.181818181818,2.09090909090909,1.72141595285012,0,74.0021991037837,0,1255.78109367814,1345.2380952381,113000,"11",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9b8fffff
"POLYGON ((-3.62733936318264 40.1570424188471,-3.62909636648399 40.1558243212148,-3.62863008961357 40.1539722195075,-3.62640692227839 40.1533382330294,-3.62464997526931 40.1545563016103,-3.62511613930258 40.1564083857196,-3.62733936318264 40.1570424188471))","617996773748899839",378.060606060606,4.33333333333333,1.79362776639523,0,76.7677264502281,0,1484.93725665477,1425.92592592593,135000,"33",-0.644054158589951,-0.712036845299367,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9ba3ffff
"POLYGON ((-3.6233591174264 40.1576263958366,-3.62511613930258 40.1564083857196,-3.62464997526931 40.1545563016103,-3.62242690219671 40.1539222452234,-3.62066993662642 40.1551402262944,-3.62113598782225 40.1569922927972,-3.6233591174264 40.1576263958366))","617996773749161983",198.659863945578,3.23809523809524,1.80967483607192,0,77.5560982199139,0,1287.20369900395,1310.34482758621,109800,"147",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9ba7ffff
"POLYGON ((-3.62863008961357 40.1539722195075,-3.63038701804343 40.1527540634175,-3.62992072285524 40.1509019499056,-3.6276976120648 40.1502680100775,-3.62594073991839 40.1514861371125,-3.62640692227839 40.1533382330294,-3.62863008961357 40.1539722195075))","617996773749424127",186.48,1.16,1.72141595285012,0,74.3264871208906,0,1349.73646069098,1393.25842696629,124000,"25",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9babffff
"POLYGON ((-3.62464997526931 40.1545563016103,-3.62640692227839 40.1533382330294,-3.62594073991839 40.1514861371125,-3.62371772337725 40.1508521273788,-3.62196083266523 40.15207016691,-3.62242690219671 40.1539222452234,-3.62464997526931 40.1545563016103))","617996773749686271",120.5,1.5,1.80967483607192,0,77.5560982199139,0,1866.07142857143,1857.14285714286,130000,"4",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9bafffff
"POLYGON ((-3.62604854355367 40.1601125479042,-3.62780562173095 40.1588945087393,-3.62733936318264 40.1570424188471,-3.62511613930258 40.1564083857196,-3.6233591174264 40.1576263958366,-3.62382526312862 40.159478468128,-3.62604854355367 40.1601125479042))","617996773750210559",196.894736842105,1.10526315789474,1.80967483607192,0,76.7677264502281,0,1195.83879093774,1180.55555555556,129000,"19",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9bb7ffff
"POLYGON ((-3.63131968462169 40.1564582844224,-3.63307666933021 40.1552400992754,-3.63261027962296 40.1533879799789,-3.63038701804343 40.1527540634175,-3.62863008961357 40.1539722195075,-3.62909636648399 40.1558243212148,-3.63131968462169 40.1564582844224))","617996773750472703",174.557894736842,1.95789473684211,1.72141595285012,0,74.0021991037837,0,1351.682070535,1333.33333333333,130000,"95",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9bbbffff
"POLYGON ((-3.67286967825061 40.1820487577986,-3.67462722537173 40.1808299901817,-3.67415945628642 40.1789777555858,-3.6719342530103 40.1783443061071,-3.6701767620741 40.1795630446302,-3.6706444182285 40.1814152617248,-3.67286967825061 40.1820487577986))","617996773755715583",214.571428571429,3.30612244897959,1.72141595285012,0,82.7878272681997,0,1802.17202584087,1752.57731958763,169500,"49",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c0bffff
"POLYGON ((-3.67427300726937 40.1876054196422,-3.67603068556986 40.1863866814158,-3.67556284001143 40.1845344531009,-3.67333742910041 40.1839009805099,-3.6715798069888 40.1851196896442,-3.67204753959874 40.1869719004606,-3.67427300726937 40.1876054196422))","617996773756239871",329.555555555556,7.33333333333333,1.80967483607192,0,83.9231990997961,0,1486.54970760234,1333.33333333333,120000,"9",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c13ffff
"POLYGON ((-3.68083555609237 40.1808779169099,-3.68259306556597 40.1796589741491,-3.68212507061985 40.1778067045765,-3.67989967912977 40.1771733952477,-3.67814222581376 40.1783923089037,-3.67861010782966 40.1802445609922,-3.68083555609237 40.1808779169099))","617996773760434175",629.571428571429,8.92857142857143,1.72141595285012,0,82.7878272681997,0,1808.36822193577,1894.07407407407,195000,"14",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c53ffff
"POLYGON ((-3.6701767620741 40.1795630446302,-3.6719342530103 40.1783443061071,-3.67146657861573 40.1764920771353,-3.66924152620668 40.1758586041925,-3.66748409146021 40.1770773136236,-3.6679516529325 40.1789295250885,-3.6701767620741 40.1795630446302))","617996773762531327",284.068181818182,3.84090909090909,1.72141595285012,0,82.7064526238884,0,1574.21807323813,1521.73913043478,171220,"44",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c73ffff
"POLYGON ((-3.67567656572655 40.1931620625517,-3.67743437522374 40.1919433537307,-3.67696645317399 40.1900911317349,-3.67474083459256 40.1894576360548,-3.67298308128829 40.1906763157854,-3.67345089037194 40.1925285202854,-3.67567656572655 40.1931620625517))","617996773763579903",196.875,2.03571428571429,1.81133169344566,0,84.2760722985539,0,1532.64873908659,1488.2183908046,129950,"224",-0.644054158589951,-0.711929025898102,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c83ffff
"POLYGON ((-3.67169306205941 40.1937471415105,-3.67345089037194 40.1925285202854,-3.67298308128829 40.1906763157854,-3.67075755685796 40.1900427500138,-3.66899978475201 40.1912613421539,-3.66946748086923 40.1931135291495,-3.67169306205941 40.1937471415105))","617996773763842047",203.216666666667,2.00833333333333,1.90013924867819,0,84.1038021751951,0,1585.58960399406,1614.4578313253,156975,"120",-0.644054158589951,-0.711388175418678,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c87ffff
"POLYGON ((-3.67696645317399 40.1900911317349,-3.67872418765858 40.1888723644145,-3.67825624737825 40.187020130509,-3.67603068556986 40.1863866814158,-3.67427300726937 40.1876054196422,-3.67474083459256 40.1894576360548,-3.67696645317399 40.1900911317349))","617996773764104191",213.262295081967,2.40983606557377,1.80967483607192,0,84.2760722985539,0,1516.88659806865,1356.79012345679,122000,"61",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c8bffff
"POLYGON ((-3.67298308128829 40.1906763157854,-3.67474083459256 40.1894576360548,-3.67427300726937 40.1876054196422,-3.67204753959874 40.1869719004606,-3.6702898424922 40.1881905511027,-3.67075755685796 40.1900427500138,-3.67298308128829 40.1906763157854))","617996773764366335",223.710344827586,3.84827586206897,1.80967483607192,0,84.1038021751951,0,1524.21613495836,1470.51282051282,130000,"145",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c8fffff
"POLYGON ((-3.6783702958287 40.1956477913734,-3.68012816151397 40.1944290534602,-3.67966014472443 40.1925768258943,-3.67743437522374 40.1919433537307,-3.67567656572655 40.1931620625517,-3.67614446954137 40.1950142726274,-3.6783702958287 40.1956477913734))","617996773764628479",226.213333333333,2.88666666666667,1.80967483607192,0,84.7522829218851,0,1490.48621034622,1456.24468988955,148600,"150",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c93ffff
"POLYGON ((-3.6743865850271 40.1962329229393,-3.67614446954137 40.1950142726274,-3.67567656572655 40.1931620625517,-3.67345089037194 40.1925285202854,-3.67169306205941 40.1937471415105,-3.67216085289916 40.1955993340875,-3.6743865850271 40.1962329229393))","617996773764890623",188.131578947368,1.76315789473684,1.80967483607192,0,84.5800127985263,0,1676.23551486469,1675.64102564103,137500,"38",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c97ffff
"POLYGON ((-3.67966014472443 40.1925768258943,-3.68141793538827 40.191358029478,-3.68094990037277 40.1895057899951,-3.67872418765858 40.1888723644145,-3.67696645317399 40.1900911317349,-3.67743437522374 40.1919433537307,-3.67966014472443 40.1925768258943))","617996773765152767",186.243902439024,1.60365853658537,1.80967483607192,0,84.5895336332626,0,1563.83803921963,1521.26865671642,128750,"164",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9c9bffff
"POLYGON ((-3.6677096337594 40.194332062778,-3.66946748086923 40.1931135291495,-3.66899978475201 40.1912613421539,-3.66677435449113 40.1906277062987,-3.66501656360152 40.1918462108478,-3.66548414675199 40.1936983803304,-3.6677096337594 40.194332062778))","617996773766725631",330.171428571429,2.94285714285714,1.6306790134298,0,84.1038021751951,0,1748.22307071834,1762.5,149675,"70",-0.644054158589951,-0.713029226081972,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cb3ffff
"POLYGON ((-3.66372628086287 40.1949168263617,-3.66548414675199 40.1936983803304,-3.66501656360152 40.1918462108478,-3.66279122752843 40.191212504917,-3.66103341787319 40.1924309218743,-3.66150088805658 40.1942830738353,-3.66372628086287 40.1949168263617))","617996773766987775",240.076923076923,3.92307692307692,1.90245884900143,0,84.1038021751951,0,1807.2395202687,1850,178000,"13",-0.644054158589951,-0.711374048727051,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cb7ffff
"POLYGON ((-3.68223956278252 40.1864346836957,-3.68399720341691 40.1852157703024,-3.68352913196248 40.1833635070163,-3.68130353282092 40.1827301746037,-3.6795459483481 40.183949058894,-3.6800139068547 40.1858013046988,-3.68223956278252 40.1864346836957))","617996773767774207",503.333333333333,5.66666666666667,1.72141595285012,0,83.8418244554848,0,1733.79487179487,1650,206250,"3",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cc3ffff
"POLYGON ((-3.67825624737825 40.187020130509,-3.6800139068547 40.1858013046988,-3.6795459483481 40.183949058894,-3.67732044331263 40.1833156563883,-3.67556284001143 40.1845344531009,-3.67603068556986 40.1863866814158,-3.67825624737825 40.187020130509))","617996773768036351",516.375,5,1.76554539446102,0,83.8418244554848,0,1543.68092891278,1484.67741935484,179000,"8",-0.644054158589951,-0.712207870887046,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cc7ffff
"POLYGON ((-3.68352913196248 40.1833635070163,-3.68528669758886 40.1821445351489,-3.68481860792147 40.1802922599766,-3.68259306556597 40.1796589741491,-3.68083555609237 40.1808779169099,-3.68130353282092 40.1827301746037,-3.68352913196248 40.1833635070163))","617996773768298495",418.301204819277,4.66265060240964,1.72141595285012,0,83.488951256727,0,1731.38654479244,1740.38461538462,181900,"83",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9ccbffff
"POLYGON ((-3.68493342284822 40.1889202905585,-3.68669111963937 40.1877013480602,-3.68622295344579 40.1858490791949,-3.68399720341691 40.1852157703024,-3.68223956278252 40.1864346836957,-3.68270761601964 40.1882869350854,-3.68493342284822 40.1889202905585))","617996773768822783",280.589743589744,3.8974358974359,1.72141595285012,0,84.2760722985539,0,1816.44234917013,1824.32432432432,150000,"39",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cd3ffff
"POLYGON ((-3.68094990037277 40.1895057899951,-3.68270761601964 40.1882869350854,-3.68223956278252 40.1864346836957,-3.6800139068547 40.1858013046988,-3.67825624737825 40.187020130509,-3.67872418765858 40.1888723644145,-3.68094990037277 40.1895057899951))","617996773769084927",124.864285714286,1.48571428571429,1.80967483607192,0,84.2760722985539,0,1749.30207545528,1782.98611111111,145000,"140",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cd7ffff
"POLYGON ((-3.68622295344579 40.1858490791949,-3.68798057522009 40.1846300782191,-3.68751239081818 40.1827777974602,-3.68528669758886 40.1821445351489,-3.68352913196248 40.1833635070163,-3.68399720341691 40.1852157703024,-3.68622295344579 40.1858490791949))","617996773769347071",159.6,2.8,1.72141595285012,0,83.8418244554848,0,2079.8844988345,2080,157000,"25",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390ca9cdbffff
"POLYGON ((-3.70450035846874 40.2580859620869,-3.70625968678628 40.2568673440991,-3.70579050588918 40.2550151485739,-3.70356210985044 40.2543815884722,-3.70180283773264 40.2556001773737,-3.70227190545325 40.2574523554621,-3.70450035846874 40.2580859620869))","617996773858213887",397.5,7,1.72141595285012,0,104.937055845328,0,2117.5,2117.5,231000,"2",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa227ffff
"POLYGON ((-3.69781524480382 40.2561850481595,-3.69957453588932 40.254966546985,-3.69910556312763 40.2531143742228,-3.69687741244802 40.2524807200852,-3.69511817758084 40.2536991921808,-3.69558703717434 40.2555513474918,-3.69781524480382 40.2561850481595))","617996773876826111",429.833333333333,5.75,1.80967483607192,0,104.505515766528,0,2053.28264459549,2073.22860962567,176975,"12",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa343ffff
"POLYGON ((-3.69910556312763 40.2531143742228,-3.70086477904082 40.2518958144056,-3.70039578806555 40.2500436295345,-3.69816769433568 40.2494100219277,-3.69640853463197 40.2506285526623,-3.69687741244802 40.2524807200852,-3.69910556312763 40.2531143742228))","617996773877350399",439.642857142857,5.92857142857143,1.80967483607192,0,103.302679366421,0,2200.6233494719,2244.89795918367,216662.5,"28",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa34bffff
"POLYGON ((-3.69511817758084 40.2536991921808,-3.69687741244802 40.2524807200852,-3.69640853463197 40.2506285526623,-3.69418053510766 40.2499948747908,-3.69242135646364 40.2512133178093,-3.69289012112016 40.2530654677754,-3.69511817758084 40.2536991921808))","617996773877612543",431.4,3.96363636363636,1.80967483607192,0,103.087140615138,0,2007.40007863946,1969.23076923077,226000,"55",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa34fffff
"POLYGON ((-3.70051255815431 40.2586708857174,-3.70227190545325 40.2574523554621,-3.70180283773264 40.2556001773737,-3.69957453588932 40.254966546985,-3.69781524480382 40.2561850481595,-3.6982841993476 40.2580372088024,-3.70051255815431 40.2586708857174))","617996773877874687",334.15,4.45,1.80967483607192,0,105.109325968687,0,2124.68157692481,2148.51485148515,209500,"20",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa353ffff
"POLYGON ((-3.6965248330853 40.2592556513246,-3.6982841993476 40.2580372088024,-3.69781524480382 40.2561850481595,-3.69558703717434 40.2555513474918,-3.6938277271392 40.2567697609387,-3.69429656850579 40.2586219041275,-3.6965248330853 40.2592556513246))","617996773878136831",436,3,1.80967483607192,0,104.437732754739,0,1887.77777777778,1887.77777777778,169900,"2",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa357ffff
"POLYGON ((-3.70180283773264 40.2556001773737,-3.70356210985044 40.2543815884722,-3.70309302392089 40.2525293982674,-3.70086477904082 40.2518958144056,-3.69910556312763 40.2531143742228,-3.69957453588932 40.254966546985,-3.70180283773264 40.2556001773737))","617996773878398975",478.72131147541,5.29508196721311,1.80967483607192,0,104.261391833594,0,2217.52681483296,2227.72277227723,225000,"61",-0.644054158589951,-0.711939116392121,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa35bffff
"POLYGON ((-3.70191978343625 40.2642273767724,-3.70367926213828 40.2630088760939,-3.70321011765406 40.2611567048264,-3.70098160766165 40.2605230516791,-3.69922218517706 40.2617415232785,-3.6996912164668 40.2635936771033,-3.70191978343625 40.2642273767724))","617996773885214719",643.571428571429,11.1428571428571,1.72141595285012,0,105.205384059272,0,2307.67447354017,2328.94736842105,183000,"7",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa3c3ffff
"POLYGON ((-3.70321011765406 40.2611567048264,-3.70496952116158 40.2599381454884,-3.70450035846874 40.2580859620869,-3.70227190545325 40.2574523554621,-3.70051255815431 40.2586708857174,-3.70098160766165 40.2605230516791,-3.70321011765406 40.2611567048264))","617996773885739007",675.71875,7.34375,1.72141595285012,0,105.339548166243,0,2238.03150929038,2277.60297482838,189350,"32",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa3cbffff
"POLYGON ((-3.69922218517706 40.2617415232785,-3.70098160766165 40.2605230516791,-3.70051255815431 40.2586708857174,-3.6982841993476 40.2580372088024,-3.6965248330853 40.2592556513246,-3.69699376940681 40.2611077998379,-3.69922218517706 40.2617415232785))","617996773886001151",423.977272727273,6.18181818181818,1.72141595285012,0,104.937055845328,0,2140.74250590192,2120,214000,"44",-0.644054158589951,-0.71247662538197,-0.621810491903458,-0.621810491903458,-0.644054158589951,89390caa3cfffff
"POLYGON ((-3.73314092502714 40.3057547075312,-3.73490136006772 40.3045360048287,-3.73443103414288 40.3026838025304,-3.73220038651072 40.3020503203107,-3.73044000765065 40.3032689939203,-3.73091022024161 40.3051211788413,-3.73314092502714 40.3057547075312))","617996773897797631",342.532110091743,4.24770642201835,3.61934967214384,3.52398982953529,123.984184831373,4.0038885818726,1833.46112722329,1760.56338028169,145000,"109",0.0793175359803091,-0.700917942572744,-0.173819604597662,-0.173819604597662,0.0793175359803091,89390caa483ffff
"POLYGON ((-3.72914976606276 40.30633979371,-3.73091022024161 40.3051211788413,-3.73044000765065 40.3032689939203,-3.72820945421448 40.3026354412528,-3.72644905622993 40.303854027034,-3.72691915548664 40.3057061945692,-3.72914976606276 40.30633979371))","617996773898059775",430.54347826087,6.78260869565217,3.61934967214384,3.53810084601938,122.57342376629,4.24589017417846,1989.9836994718,2003.59712230216,194000,"46",0.0822141135528805,-0.700917942572744,-0.146742300659345,-0.146742300659345,0.0822141135528805,89390caa487ffff
"POLYGON ((-3.73443103414288 40.3026838025304,-3.73619139386034 40.3014650410931,-3.73572104977459 40.2996128265336,-3.73349045929563 40.2989793907848,-3.73173015574982 40.3001981231256,-3.73220038651072 40.3020503203107,-3.73443103414288 40.3026838025304))","617996773898321919",312.112068965517,3.74568965517241,3.44283190570023,2.08831088562041,123.377654171661,2.67094508167571,1996.16104171412,2064.71600688468,147750,"232",-0.215385218782039,-0.701992960552441,-0.322961252565902,-0.322961252565902,-0.215385218782039,89390caa48bffff
"POLYGON ((-3.73044000765065 40.3032689939203,-3.73220038651072 40.3020503203107,-3.73173015574982 40.3001981231256,-3.72949965945347 40.2995646169321,-3.7277393367788 40.3007832614508,-3.72820945421448 40.3026354412528,-3.73044000765065 40.3032689939203))","617996773898584063",341.569620253165,6.08227848101266,3.6182324710904,2.93131442582154,123.199046247354,3.56162729950643,1749.22748749362,1736.96774193548,130500,"158",-0.0423413313414132,-0.700924746484008,-0.223303754882272,-0.223303754882272,-0.0423413313414132,89390caa48fffff
"POLYGON ((-3.73584208893002 40.3082404022554,-3.73760258014622 40.3070216704582,-3.73713215904412 40.3051694630596,-3.73490136006772 40.3045360048287,-3.73314092502714 40.3057547075312,-3.73361123278672 40.3076068975582,-3.73584208893002 40.3082404022554))","617996773898846207",264.135483870968,4.04516129032258,3.50717547862968,2.41137910020956,122.598853388589,3.93848822696703,1730.60631412863,1642.85714285714,115500,"155",-0.149068795309285,-0.701601099159842,-0.181137181604402,-0.181137181604402,-0.149068795309285,89390caa493ffff
"POLYGON ((-3.73185072241849 40.3088255415161,-3.73361123278672 40.3076068975582,-3.73314092502714 40.3057547075312,-3.73091022024161 40.3051211788413,-3.72914976606276 40.30633979371,-3.72961996047946 40.3081919663568,-3.73185072241849 40.3088255415161))","617996773899108351",189.05,2.1,3.61934967214384,3.13700776023392,122.796553926439,4.37659857040469,1920.05790802663,1911.25,145000,"60",-0.000118526204851428,-0.700917942572744,-0.132117475515904,-0.132117475515904,-0.000118526204851428,89390caa497ffff
"POLYGON ((-3.73713215904412 40.3051694630596,-3.73889257492833 40.303950672524,-3.73842213567001 40.3020984528569,-3.73619139386034 40.3014650410931,-3.73443103414288 40.3026838025304,-3.73490136006772 40.3045360048287,-3.73713215904412 40.3051694630596))","617996773899370495",338.02752293578,4.94495412844037,3.44283190570023,2.3807137877392,122.694911479174,3.53460969910761,1663.94991407925,1686.74698795181,124900,"109",-0.155363484034064,-0.701992960552441,-0.226326725808671,-0.226326725808671,-0.155363484034064,89390caa49bffff
"POLYGON ((-3.72515868218765 40.3069247216034,-3.72691915548664 40.3057061945692,-3.72644905622993 40.303854027034,-3.72421859700826 40.3032204039267,-3.72245817991731 40.3044389018791,-3.72292816583939 40.3062910520196,-3.72515868218765 40.3069247216034))","617996773900943359",439.478260869565,8.17391304347826,3.65969054733058,3.77284175082033,122.57342376629,3.54865394844637,1725.0421195653,1769.89690721649,164900,"23",0.130399532440202,-0.700672260979235,-0.224755329503764,-0.224755329503764,0.130399532440202,89390caa4b3ffff
"POLYGON ((-3.72644905622993 40.303854027034,-3.72820945421448 40.3026354412528,-3.7277393367788 40.3007832614508,-3.72550893468358 40.3001496848206,-3.7237485928982 40.3013682415164,-3.72421859700826 40.3032204039267,-3.72644905622993 40.303854027034))","617996773901467647",483,8.5,3.61934967214384,3.48696134731113,122.528225712495,3.10073680070951,1587.28908886389,1587.28908886389,162500,"2",0.0717166752430382,-0.700917942572744,-0.274872308623165,-0.274872308623165,0.0717166752430382,89390caa4bbffff
