WKT,CAR_TRANSPORT_TRAIN,CAR_TRANSPORT_BUS,CAR_TRANSPORT_AIRPORT,CAR_TOURISM,CAR_SPORT,CAR_SHOP,CAR_ROUTING_HIGHWAY,CAR_ROUTING_COMPLEXITY,CAR_PARK,CAR_HOTEL,CAR_HEALTH,CAR_EDUCATION,CAR_CAD_VENUES,CAR_CAD_URBAN_LAND,CAR_CAD_SPORT,CAR_CAD_SCHOOLS,CAR_CAD_RESIDENTIAL,CAR_CAD_RELIGION,CAR_CAD_PUBLIC,CAR_CAD_OFFICE,CAR_CAD_INDUSTRY,CAR_CAD_HOTEL,CAR_CAD_COMMERCE,CAR_CAD_AGRICULTURE,H3_INDEX
"POLYGON ((-3.66221024365135 40.3852535292215,-3.66397267731747 40.3840371188656,-3.66350392408213 40.3821853887809,-3.66127285073419 40.3815500865842,-3.65951047359934 40.3827664679875,-3.65997911328057 40.384618180539,-3.66221024365135 40.3852535292215))",0.271930909192579,0.707759418370114,0.824310542482559,0.764976510510362,0.65861466055519,0.822552521797855,0.224228445897102,0.206387529942289,0.735261874834411,0.861414033407573,0.64914629874582,0.703008679618534,0.834214490781221,0.828015175540046,0.383888068203515,0.610113654759433,0.671205240699474,0.771843902112796,0.793426359163123,0.825685709890072,0.574620807978291,0.781808579771963,0.701056401646268,0.305690489761538,89390ca310fffff
"POLYGON ((-3.66761052456113 40.3902275947012,-3.66937307127521 40.3890111264345,-3.66890412762109 40.3871593864028,-3.66667275082383 40.3865241321584,-3.66491026063132 40.3877405714688,-3.6653790907139 40.3895922939787,-3.66761052456113 40.3902275947012))",0.141545621662123,0.61660294541614,0.945128126474671,0.604659633410491,0.602397776191095,0.708453399600375,0.142672864938409,0.239572682857651,0.744839218336607,0.390401547669062,0.564737247109703,0.741444805741873,0.656471738116394,0.842084486803636,0.48849639297654,0.564810634539702,0.651943982466165,0.683685239522555,0.635088850618338,0.708286047163483,0.578972278947593,0.631908280199784,0.580666024059516,0.426142891161213,89390ca3113ffff
"POLYGON ((-3.66361652512046 40.3908086742494,-3.6653790907139 40.3895922939787,-3.66491026063132 40.3877405714688,-3.66267897852657 40.3871052467588,-3.66091646946845 40.3883215980786,-3.66138518597915 40.3901733030582,-3.66361652512046 40.3908086742494))",0.18028054449284,0.658929523078522,0.945128126474671,0.65725479174689,0.621750027631311,0.762018803498069,0.178105949296678,0.231024054992885,0.756587398279407,0.574165015906501,0.590407700931143,0.739907994685346,0.752807694809352,0.837981545908877,0.479666136613666,0.585104492665798,0.656574441450534,0.707916336215684,0.674081250893227,0.747077220114064,0.585498687043001,0.681973470078158,0.626663187257969,0.470042345435739,89390ca3117ffff
"POLYGON ((-3.66890412762109 40.3871593864028,-3.67066659892985 40.3859428591025,-3.67019763692929 40.3840911065189,-3.66796631718191 40.3834558987533,-3.66620390238579 40.3846723970937,-3.66667275082383 40.3865241321584,-3.66890412762109 40.3871593864028))",0.164259113738504,0.667546819358794,0.824310542482559,0.682515873529968,0.669651280373487,0.771501650351174,0.132851043791616,0.23678692100108,0.747576985187764,0.660969763967476,0.611067617637007,0.731691195561129,0.742959870829792,0.841772988840597,0.433467451171009,0.596332246025079,0.65860333869927,0.731528954871283,0.715569970958661,0.771766150700067,0.578337618018016,0.703524705557833,0.636107364392417,0.344450273041255,89390ca311bffff
"POLYGON ((-3.65422315375625 40.3864153181662,-3.65598562510787 40.385199083781,-3.6555170989811 40.3833473887713,-3.65328621505686 40.3827119456962,-3.651523800264 40.3839281511398,-3.65199221283602 40.385779828599,-3.65422315375625 40.3864153181662))",0.336903410743325,0.746902295801322,0.824310542482559,0.839940083020529,0.675135815747641,0.843643257829447,0.266956886510327,0.216040594863331,0.739542330688536,0.933112203951179,0.679065093844801,0.638525874516734,0.88583663947824,0.881348881880625,0.342989584394973,0.615339819038805,0.683635930802525,0.79036891977319,0.843155139868296,0.860776688205105,0.630322578566529,0.834105137368877,0.738915265938307,0.311148067522687,89390ca3123ffff
"POLYGON ((-3.65022972266886 40.3869959749981,-3.65199221283602 40.385779828599,-3.651523800264 40.3839281511398,-3.64929301107932 40.3832926376375,-3.64753057748469 40.3845087551005,-3.64799887650162 40.3863604150007,-3.65022972266886 40.3869959749981))",0.531788558598347,0.777899076469415,0.824310542482559,0.892946644486863,0.631925464682502,0.854854582733104,0.261525741275427,0.16840039165472,0.705312003383497,0.969292149422553,0.708505707856952,0.612095257358281,0.860326355130906,0.88091182275436,0.326488373069715,0.620722466962874,0.686942909363103,0.807369989866715,0.868819096835526,0.881610186964539,0.669966676115559,0.850525411191999,0.760087471441709,0.306360396059411,89390ca3127ffff
"POLYGON ((-3.57757652892376 40.443583549146,-3.57934046772035 40.4423694938847,-3.57887382798651 40.4405182480967,-3.57664336315876 40.4398810752862,-3.57487948125605 40.4410951017399,-3.57534600728665 40.4429463298107,-3.57757652892376 40.443583549146))",0.339970295985062,0.780670896975738,0.62769491674278,0.793963961656757,0.659435300831141,0.816861115716367,0.43852811369321,0.0227349081039081,0.588835018995922,0.901523162130837,0.807459665158922,0.307239373125329,0.876095419817094,0.877320267314288,0.348975312227959,0.790201960588391,0.493890382194854,0.83158563084631,0.846296863253502,0.823037804985511,0.69520709952516,0.642177139860244,0.808225371706524,0.488836258833512,89390ca2ddbffff
"POLYGON ((-3.651523800264 40.3839281511398,-3.65328621505686 40.3827119456962,-3.652817784102 40.3808602556911,-3.65058705189974 40.3802247886846,-3.64882469367051 40.3814409651886,-3.64929301107932 40.3832926376375,-3.651523800264 40.3839281511398))",0.526661429825097,0.796725519145546,0.817798496247205,0.901047998826491,0.671518273776568,0.858568726310291,0.227050332909521,0.137693410189932,0.715380201544273,0.968477882107938,0.709798909795394,0.593357949913722,0.877049454609712,0.881319636682645,0.304719711541011,0.620561608469663,0.680977997006901,0.802931253456298,0.870207802649857,0.878710622433091,0.646914203651045,0.847802884022354,0.75938751740473,0.300969464096049,89390ca312fffff
"POLYGON ((-3.65692275416912 40.3889024662397,-3.65868528207467 40.387686202911,-3.65821666076261 40.3858345029098,-3.65598562510787 40.385199083781,-3.65422315375625 40.3864153181662,-3.65469166150483 40.3882670006227,-3.65692275416912 40.3889024662397))",0.334688174611767,0.7270570605634,0.824310542482559,0.820061407574934,0.620682224306481,0.835175305051663,0.230332602343784,0.220265867649026,0.743751766071289,0.924790930427172,0.675043383541458,0.687095579923938,0.8521863102951,0.881089911850161,0.379943773832593,0.616826016050956,0.688010752016701,0.789771721072052,0.839456254319629,0.854792214839846,0.622553476129639,0.829785271825608,0.734825287339574,0.307785755316833,89390ca3133ffff
"POLYGON ((-3.65292911476997 40.3894831759598,-3.65469166150483 40.3882670006227,-3.65422315375625 40.3864153181662,-3.65199221283602 40.385779828599,-3.65022972266886 40.3869959749981,-3.65069811685365 40.3888476399013,-3.65292911476997 40.3894831759598))",0.384441307545508,0.768785116162827,0.824310542482559,0.874278759226887,0.615932334436099,0.849768712105176,0.285236678379451,0.217126874146731,0.738939938005595,0.960700372173207,0.692040574119108,0.659219574429828,0.846568777721668,0.882411964917229,0.352369724959532,0.612555635284117,0.69666212256427,0.802711367727153,0.842714453721931,0.872966083925877,0.652240981894398,0.849096447944526,0.75466510692524,0.313362701451897,89390ca3137ffff
"POLYGON ((-3.65821666076261 40.3858345029098,-3.65997911328057 40.384618180539,-3.65951047359934 40.3827664679875,-3.65727949495402 40.3821310953475,-3.6555170989811 40.3833473887713,-3.65598562510787 40.385199083781,-3.65821666076261 40.3858345029098))",0.336903410743325,0.714810329043959,0.824310542482559,0.836349525713431,0.708011123713932,0.842728767567885,0.278937848859545,0.2136783738867,0.744560424525385,0.926514699875945,0.681291083669994,0.67883290511041,0.891388925213542,0.881089911850161,0.353758715749227,0.62156901996483,0.685862339092239,0.794167679088543,0.840572294223629,0.860527274209562,0.635045300837263,0.833079555692919,0.740753930779834,0.301357871471698,89390ca313bffff
"POLYGON ((-3.67149105249466 40.3810227550693,-3.6732533730063 40.3798061097306,-3.67278437432601 40.377954332074,-3.67055316867792 40.3773192172681,-3.66879090466111 40.3785358336397,-3.66925978979698 40.3803875937832,-3.67149105249466 40.3810227550693))",0.293126491233791,0.72708252507256,0.824310542482559,0.817208161387183,0.765442660386115,0.836257081541289,0.177884138270184,0.199955767044502,0.738103586209325,0.908901796249488,0.679734020064914,0.671350164814564,0.879814520805266,0.827522495713964,0.337958950490441,0.62599546451791,0.676342899380103,0.777331858235607,0.82303907737948,0.845635292116178,0.601116610742967,0.805810193858673,0.719876954117827,0.29693442527757,89390ca3143ffff
"POLYGON ((-3.66749745039277 40.381604151144,-3.66925978979698 40.3803875937832,-3.66879090466111 40.3785358336397,-3.66655979366522 40.3779006483775,-3.66479751076962 40.3791171767767,-3.66526628236072 40.3809689193986,-3.66749745039277 40.381604151144))",0.298942718924019,0.728101317634352,0.824310542482559,0.801578043224254,0.736578632226924,0.83365331718885,0.17817751226136,0.198126348243761,0.745578898094465,0.900640708273202,0.663292196010203,0.671097552759384,0.870797868930671,0.828533115600973,0.345607944747032,0.613740278422527,0.677830732202167,0.772924769733989,0.807449607114943,0.839438100176196,0.58186161183885,0.798207030635594,0.711772968606637,0.301590786555235,89390ca3147ffff
"POLYGON ((-3.67278437432601 40.377954332074,-3.67454661944586 40.3767376277305,-3.67407760243224 40.3748858375529,-3.67184645383359 40.3742507692277,-3.6700842651997 40.3754674446005,-3.67055316867792 40.3773192172681,-3.67278437432601 40.377954332074))",0.350067528962749,0.764187817380185,0.824310542482559,0.886895916759314,0.785821834853452,0.871541778089349,0.197879773556146,0.19638371690197,0.775060723042857,0.937652266119042,0.71879876224166,0.647754440816348,0.912868901368011,0.944345689047516,0.314224156323957,0.694343037974188,0.692629564813106,0.804137526642031,0.841401367432969,0.870240293882174,0.635272557928105,0.835540488095889,0.76111431021047,0.284194726128564,89390ca314bffff
"POLYGON ((-3.66879090466111 40.3785358336397,-3.67055316867792 40.3773192172681,-3.6700842651997 40.3754674446005,-3.6678532112398 40.3748323058223,-3.66609100372272 40.3760488932288,-3.66655979366522 40.3779006483775,-3.66879090466111 40.3785358336397))",0.355883756652978,0.764684481406501,0.824310542482559,0.888065043582432,0.723315753060712,0.870235490757742,0.19784488120103,0.19221794936144,0.775742115451039,0.93564316657224,0.712453397911967,0.639106373595594,0.913127545359675,0.945356308934526,0.311967517588604,0.688133528667198,0.6933942967971,0.800065985542369,0.834110164204825,0.863751205233959,0.605856645127677,0.834659454159714,0.75795469357426,0.286522906767397,89390ca314fffff
"POLYGON ((-3.67419144724524 40.3835096574896,-3.67595382424686 40.382292983182,-3.67548473035113 40.3804412005494,-3.6732533730063 40.3798061097306,-3.67149105249466 40.3810227550693,-3.67196003283725 40.3828745201946,-3.67419144724524 40.3835096574896))",0.290911255102232,0.716376714650386,0.824310542482559,0.773499331088537,0.789963339082418,0.825573278864868,0.189128794584823,0.212019262583769,0.76654126291654,0.85649245179698,0.661043859552809,0.723690890807477,0.852622728251647,0.827808701860286,0.368156986839151,0.640257555938919,0.674884102033593,0.770093519402479,0.808443499081101,0.837405041243303,0.609135991358605,0.804797154965091,0.696111730964159,0.29914905920678,89390ca3153ffff
"POLYGON ((-3.67019763692929 40.3840911065189,-3.67196003283725 40.3828745201946,-3.67149105249466 40.3810227550693,-3.66925978979698 40.3803875937832,-3.66749745039277 40.381604151144,-3.66796631718191 40.3834558987533,-3.67019763692929 40.3840911065189))",0.246565530330021,0.698619993554366,0.824310542482559,0.75516760170705,0.69457330210249,0.796547209951103,0.189251759428008,0.214849439679837,0.74598622934242,0.738705735503441,0.635716430962936,0.711360480700529,0.824480644447821,0.828625444983848,0.385405801920183,0.604199470469148,0.664098172123755,0.751220118775173,0.791795609525539,0.815504515553832,0.574719521853758,0.737514436308064,0.666981330148936,0.344450273041255,89390ca3157ffff
"POLYGON ((-3.67548473035113 40.3804412005494,-3.67724703195207 40.3792244672334,-3.67677791972768 40.3773726720723,-3.67454661944586 40.3767376277305,-3.67278437432601 40.377954332074,-3.6732533730063 40.3798061097306,-3.67548473035113 40.3804412005494))",0.3458690913105,0.756589313661705,0.824310542482559,0.824516226986589,0.786696288610808,0.850577690292271,0.194488676587822,0.223343056636232,0.757161293488535,0.925185633892255,0.704287612368565,0.656052164956875,0.899038431571831,0.827263525683501,0.329508849963573,0.685197260596641,0.686141844216417,0.809916138060572,0.839310580206865,0.859269316090899,0.609098593029861,0.847106151257022,0.741926834665462,0.291913838730758,89390ca315bffff
"POLYGON ((-3.58126233661106 40.4171484896916,-3.58302563411396 40.415934077362,-3.5825590546495 40.4140827526047,-3.58032929130409 40.4134458578842,-3.57856605064214 40.414660241385,-3.57903251648407 40.4165115484339,-3.58126233661106 40.4171484896916))",0.295767189675395,0.836237534210194,0.92145730907352,0.861585039032856,0.722461477359794,0.894616678188689,0.235875205195936,0.287059376420617,0.612093470614101,0.934184410519112,0.841856257032378,0.371896502959244,0.874438031542063,0.962132776570179,0.508725225727601,0.82549993971571,0.535173200970716,0.848460464159743,0.84086699552723,0.870557827320779,0.848629732190679,0.751476343149018,0.843292860875613,0.408529369467411,89390ca2853ffff
"POLYGON ((-3.56699223902677 40.4508668490106,-3.56875636555865 40.4496530885339,-3.56828999042149 40.4478019037267,-3.56605960247366 40.4471644971353,-3.56429553288099 40.4483782288226,-3.56476179429638 40.4502293958896,-3.56699223902677 40.4508668490106))",0.336374830050778,0.870909193485792,0.62769491674278,0.808724220771634,0.59969492198923,0.841389857951834,0.3777073014811,0.0588075811472898,0.598766739229478,0.899760426803354,0.859257675232736,0.316595232493136,0.879614598154521,0.966587035818368,0.427402003371793,0.844556207874793,0.504908872125447,0.860510646564098,0.856796191911633,0.829169120865897,0.708304925406951,0.660353412449733,0.855425074414122,0.478081578362829,89390ca2d83ffff
"POLYGON ((-3.59225834737396 40.4443406252552,-3.59402228743842 40.4431262769019,-3.59355521143283 40.4412749730777,-3.59132430907346 40.4406380352912,-3.58956042585687 40.4418523548184,-3.59002738815121 40.443703640957,-3.59225834737396 40.4443406252552))",0.393906891503469,0.774695193531989,0.472562068114102,0.845984949367567,0.701265503206253,0.871430457617766,0.440869456948923,0.10100174842008,0.651231261052781,0.883632616982718,0.807589651218166,0.430304650251231,0.82994935410159,0.884525140940609,0.409842081798476,0.781808872057999,0.562999078542042,0.814031713097259,0.855515970581063,0.72485072663298,0.554570501669637,0.613599351027513,0.802513106119122,0.488603343749976,89390ca2c8fffff
"POLYGON ((-3.59765493200938 40.4493171091792,-3.59941898575513 40.4481027031683,-3.59895171938218 40.4462513895106,-3.59672051299164 40.445614499537,-3.59495651608412 40.4468288767181,-3.59542366872833 40.4486801727016,-3.59765493200938 40.4493171091792))",0.429317608508175,0.703958255288499,0.49765746432779,0.844380214672131,0.668262195545029,0.872120725541987,0.424550743609595,0.285034449405991,0.627245137735319,0.867751233405879,0.790268714344035,0.441830992986805,0.827749180352295,0.889786768494268,0.433541010137192,0.751532038917758,0.55928032023403,0.774366882897678,0.866207975964577,0.719810052350119,0.534934381932087,0.659900062953843,0.780506629465386,0.497528977352343,89390ca2c93ffff
"POLYGON ((-3.5936595963965 40.4498944906078,-3.59542366872833 40.4486801727016,-3.59495651608412 40.4468288767181,-3.59272540483652 40.4461919163227,-3.59096138935668 40.4474062054047,-3.59142842827187 40.4492574837053,-3.5936595963965 40.4498944906078))",0.425119170855926,0.713619808639722,0.49765746432779,0.844003386010187,0.67831789470956,0.871422436539884,0.419960689326508,0.110310655902384,0.629966050556874,0.865545918963419,0.793296659904082,0.438280018288682,0.822733600404912,0.879527971021479,0.435436035294,0.758125872552136,0.560803729740514,0.77866573344733,0.866027745612054,0.718525461893803,0.530781847588582,0.627273196036584,0.782208848144827,0.479517714613891,89390ca2c97ffff
"POLYGON ((-3.59895171938218 40.4462513895106,-3.60071569769917 40.4450369242308,-3.6002484127969 40.443185597812,-3.59801726329676 40.4425487543431,-3.59625334180908 40.4437631907895,-3.59672051299164 40.445614499537,-3.59895171938218 40.4462513895106))",0.416722295551428,0.735553558019547,0.49765746432779,0.835260857787165,0.691610982652233,0.873720301783327,0.419695989837661,0.107594990705644,0.627928464832374,0.867349001037236,0.800438747750577,0.439902398476085,0.831990340826864,0.890772128146431,0.433271018518305,0.767031168154952,0.562496338539415,0.77936187706846,0.860666858213418,0.724432243508491,0.540430985746943,0.664823155499338,0.791547520632113,0.479517714613891,89390ca2c9bffff
"POLYGON ((-3.58027382375115 40.4460719776572,-3.58203781943681 40.4448578935864,-3.58157108456569 40.443006642845,-3.57934046772035 40.4423694938847,-3.57757652892376 40.443583549146,-3.57804315008288 40.445434782176,-3.58027382375115 40.4460719776572))",0.364017355585625,0.775034826772128,0.62769491674278,0.796724573021403,0.682656734918116,0.819537941891765,0.439302323233969,0.0619929786250603,0.632531800751307,0.892985613795282,0.802359053758172,0.345452663570647,0.872779942351354,0.877566607227329,0.363771387672678,0.792143138910171,0.518376214460329,0.832002618171853,0.853885788760059,0.793176733529412,0.71524216832036,0.630001008716756,0.808912776074186,0.488836258833512,89390ca2ca7ffff
"POLYGON ((-3.5869663392365 40.4479833755779,-3.58873037327048 40.4467691745956,-3.58826342952816 40.4449179012166,-3.5860325654718 40.444280846516,-3.58426858830834 40.4454950186814,-3.58473541833015 40.4473462743633,-3.5869663392365 40.4479833755779))",0.371656799062568,0.750099872456466,0.62769491674278,0.809617867656457,0.715251184508046,0.841352765782026,0.440981198370961,0.135995149578853,0.662128055958419,0.881256764022316,0.80715323658682,0.423500904287389,0.826491716928511,0.884525140940609,0.411643012639003,0.791905961459243,0.557246124095923,0.826677900892614,0.857858784930811,0.723883506656497,0.607192814046687,0.62106009107966,0.800665736396353,0.488603343749976,89390ca2cb3ffff
"POLYGON ((-3.58826342952816 40.4449179012166,-3.59002738815121 40.443703640957,-3.58956042585687 40.4418523548184,-3.58732961865039 40.4412153466326,-3.58556571688894 40.4424295780717,-3.5860325654718 40.444280846516,-3.58826342952816 40.4449179012166))",0.367458361410318,0.748087751842042,0.62769491674278,0.808386766473148,0.71649646412495,0.850023525456321,0.440497660702199,0.0989984866702229,0.653732589343199,0.882780227618642,0.81064855133972,0.40725745998444,0.82783658120573,0.884278801027568,0.400294805975284,0.790093498531552,0.547235450642125,0.824327222865719,0.8574012584407,0.726166264726107,0.599967726668651,0.621755607476948,0.802958485221338,0.488603343749976,89390ca2cbbffff
"POLYGON ((-3.56559332245207 40.4453133172913,-3.56735731666498 40.4440995263004,-3.56689101804159 40.4422483336898,-3.56466083890869 40.441610949812,-3.56289690163083 40.4428247120118,-3.56336308655025 40.4446758868795,-3.56559332245207 40.4453133172913))",0.321751325028483,0.879131683776387,0.767695928758529,0.784972386483313,0.608012373512855,0.842304640539376,0.373656485643478,0.213595850765463,0.570534336947942,0.907831490164641,0.859995405938741,0.307649780372134,0.878403498862074,0.964297386647796,0.409326977575553,0.838173932404186,0.491843112180055,0.858901762918837,0.852974839578473,0.825214865990901,0.683825448015019,0.660543617337955,0.854522958427775,0.471199223753288,89390ca2d13ffff
"POLYGON ((-3.56689101804159 40.4422483336898,-3.56865493687925 40.4410344834049,-3.56818861965846 40.4391832780378,-3.56595849729438 40.4385459406948,-3.56419463538286 40.4397597621851,-3.56466083890869 40.441610949812,-3.56689101804159 40.4422483336898))",0.301687827888239,0.878609555240911,0.760130010452064,0.802846983003068,0.609493382492942,0.841778528163855,0.481456801440242,0.211598725778415,0.574707631817414,0.907522463955162,0.858792234987933,0.311800510201241,0.870858804258155,0.88213952799056,0.412992232394016,0.832289357446422,0.490834268370436,0.855550732086044,0.853152425281551,0.823938429985839,0.675003233806511,0.660528471127634,0.852687230999307,0.469092598795325,89390ca2d1bffff
"POLYGON ((-3.59625334180908 40.4437631907895,-3.59801726329676 40.4425487543431,-3.59755007358024 40.4406974328418,-3.59531907608641 40.4400605654628,-3.59355521143283 40.4412749730777,-3.59402228743842 40.4431262769019,-3.59625334180908 40.4437631907895))",0.416722295551428,0.714664065710673,0.491145418092435,0.843626557348243,0.676048315188997,0.872132974325546,0.417223340471061,0.107895410158435,0.634561319695433,0.867658027246715,0.793507430543566,0.436905625387875,0.827610972571929,0.896381576591485,0.42370439192611,0.754526598915274,0.56017284025368,0.774146160932358,0.865801109429596,0.723496351604537,0.533942745526417,0.661887426183953,0.782719777845183,0.479517714613891,89390ca2c8bffff
"POLYGON ((-3.56828999042149 40.4478019037267,-3.57005404156468 40.4465880839428,-3.56958764783033 40.4447368863616,-3.56735731666498 40.4440995263004,-3.56559332245207 40.4453133172913,-3.56605960247366 40.4471644971353,-3.56828999042149 40.4478019037267))",0.321751325028483,0.879131683776387,0.767695928758529,0.785330836994549,0.606380379025274,0.842463446226588,0.373674281152772,0.222220463229157,0.572963628308038,0.907929475105774,0.859031708123744,0.306071148910923,0.878443149429909,0.882998146429524,0.407628244434223,0.836698433333468,0.491490708830618,0.857139513555628,0.853288296651171,0.825319955023525,0.687636362915254,0.66033830667202,0.853744693807405,0.471199223753288,89390ca2d8bffff
"POLYGON ((-3.56429553288099 40.4483782288226,-3.56605960247366 40.4471644971353,-3.56559332245207 40.4453133172913,-3.56336308655025 40.4446758868795,-3.56159907390157 40.4458895897793,-3.56206524021016 40.4477407518773,-3.56429553288099 40.4483782288226))",0.317552887376234,0.897486926935361,0.767695928758529,0.833390871719505,0.58262730804156,0.872119490622329,0.373753421858716,0.235342918473232,0.571023013190422,0.906280017802789,0.866966860666275,0.291720074256659,0.879671181175264,0.96490966517372,0.402395019484298,0.837079150512116,0.488372798449853,0.854861526873423,0.853622987508684,0.828753424279172,0.687705358137904,0.66498533642806,0.866475880841596,0.471199223753288,89390ca2d8fffff
"POLYGON ((-3.569689192361 40.4533554503152,-3.57145337582729 40.4521416610471,-3.57098690556112 40.4502904712898,-3.56875636555865 40.4496530885339,-3.56699223902677 40.4508668490106,-3.56745859556239 40.4527180210335,-3.569689192361 40.4533554503152))",0.322367152804784,0.870463458477796,0.472562068114102,0.815355519389881,0.637726970367609,0.873659154605083,0.412742316689795,0.012147908510425,0.579582374270993,0.880874054778183,0.846558700185017,0.330002265386523,0.88138000114557,0.88213952799056,0.44917012134676,0.831212682464525,0.505799967430572,0.854576519189465,0.868462523137167,0.831352404024125,0.705721942519292,0.652594337814663,0.849632162660724,0.478081578362829,89390ca2d93ffff
"POLYGON ((-3.56569439363734 40.4539317221934,-3.56745859556239 40.4527180210335,-3.56699223902677 40.4508668490106,-3.56476179429638 40.4502293958896,-3.56299764931947 40.4514430682637,-3.56346389212426 40.4532942225436,-3.56569439363734 40.4539317221934))",0.313970277500286,0.879628347802703,0.472562068114102,0.831382828000517,0.617102291914309,0.891388102363914,0.372680705283392,0,0.582671958647537,0.895148792874147,0.878828135383992,0.312203143067974,0.880212211935437,0.88213952799056,0.420373661306189,0.846214189593362,0.504679348076097,0.864917903256411,0.87344662258725,0.835290854267696,0.700634326601623,0.668748824120629,0.874806751331656,0.475753397723997,89390ca2d97ffff
"POLYGON ((-3.57098690556112 40.4502904712898,-3.5727510136298 40.449076622711,-3.5722845247711 40.4472254201722,-3.57005404156468 40.4465880839428,-3.56828999042149 40.4478019037267,-3.56875636555865 40.4496530885339,-3.57098690556112 40.4502904712898))",0.315982119851879,0.817953198928715,0.62769491674278,0.779229497688429,0.628937685650003,0.830003949647367,0.385188923711039,0.0291117870619333,0.577301632979144,0.906602692532999,0.842576784396069,0.324002508660044,0.874504120735095,0.882998146429524,0.423254471913704,0.820855485735591,0.497984193210107,0.851979951121453,0.852975425867443,0.826462138534041,0.699233206470611,0.653859443235617,0.838111031712082,0.478081578362829,89390ca2d9bffff
"POLYGON ((-3.55231262148021 40.4501062534354,-3.5540767463122 40.4488927860408,-3.55361080743034 40.4470416594603,-3.55138085742964 40.4464040180449,-3.5496167895828 40.4476174566685,-3.55008261475095 40.4494685654774,-3.55231262148021 40.4501062534354))",0.304481678960751,0.893931401386137,0.753935560459286,0.845880626429816,0.539826578313751,0.840100396768971,0.409233873199931,0.28792405500119,0.552318812721345,0.911880855559214,0.855921497005673,0.253178346006623,0.878396707759921,0.925620435818476,0.376070898094398,0.830379068879175,0.456931487891335,0.848297560275453,0.848528007663427,0.827114912522223,0.68010962309141,0.659185362192168,0.852813140026842,0.484822129719042,89390ca2da7ffff
"POLYGON ((-3.55500870053246 40.4525950313977,-3.55677288234483 40.4513815352302,-3.55630684837374 40.4495304036693,-3.5540767463122 40.4488927860408,-3.55231262148021 40.4501062534354,-3.5527785417288 40.4519573672303,-3.55500870053246 40.4525950313977))",0.304481678960751,0.904140547781996,0.753935560459286,0.872415415026638,0.52799243233739,0.863088868731051,0.36794200684276,0.278011411872637,0.550614944335685,0.908301378270523,0.859455739089415,0.241985134170743,0.874886200335719,0.923142289570855,0.366141869043624,0.831980817351072,0.451419061713439,0.847256369578643,0.850896317154945,0.828433609600047,0.672131349114259,0.661031153269022,0.858634281170515,0.480392861860622,89390ca2db7ffff
"POLYGON ((-3.5603011521862 40.4489543954676,-3.56206524021016 40.4477407518773,-3.56159907390157 40.4458895897793,-3.5593689332817 40.4452520890248,-3.55760490221546 40.446465703833,-3.5580709548108 40.4483168481766,-3.5603011521862 40.4489543954676))",0.28207712641026,0.902128427167572,0.909068409087964,0.868703781637114,0.547811426685445,0.898624687418904,0.47110369002771,0.280164956816701,0.541972493559979,0.913317058263642,0.885619774512115,0.243633700061294,0.873104066977772,0.918713811008543,0.357906373188276,0.837794362236986,0.449198877086264,0.845566938181428,0.859460936064903,0.829958438755719,0.647643035218084,0.669309792039014,0.871859015651735,0.466985973837363,89390ca2dbbffff
"POLYGON ((-3.57358204999977 40.4441602969823,-3.57534600728665 40.4429463298107,-3.57487948125605 40.4410951017399,-3.57264911164148 40.4404578585654,-3.5708852112622 40.441671796935,-3.57135162358933 40.44352300728,-3.57358204999977 40.4441602969823))",0.286905919630835,0.816959870876083,0.760130010452064,0.777824317015922,0.643099177257676,0.816823478824963,0.410605259120102,0.232993510287409,0.555030976055138,0.905659418030909,0.823217227849571,0.307915424002429,0.864099286303909,0.882165435785373,0.396273731106218,0.800079083745956,0.483437497736468,0.84683890596445,0.849429273632666,0.821515326260089,0.670179903695051,0.64532850840743,0.819803139592675,0.4690981365337,89390ca2dc3ffff
"POLYGON ((-3.56958764783033 40.4447368863616,-3.57135162358933 40.44352300728,-3.5708852112622 40.441671796935,-3.56865493687925 40.4410344834049,-3.56689101804159 40.4422483336898,-3.56735731666498 40.4440995263004,-3.56958764783033 40.4447368863616))",0.286905919630835,0.837849363184956,0.760130010452064,0.786163757151105,0.625256936435593,0.828144997010031,0.411097684041945,0.215362578071079,0.554242506146612,0.905822390617839,0.842849223447574,0.318405203942277,0.864768161338016,0.88213952799056,0.41644294825633,0.812890834230363,0.488519216073121,0.850539954429425,0.848489659837246,0.8225289566778,0.674188683753546,0.653006369734986,0.834996961240819,0.47352740439212,89390ca2dc7ffff
"POLYGON ((-3.57627913589319 40.4466487781516,-3.57804315008288 40.445434782176,-3.57757652892376 40.443583549146,-3.57534600728665 40.4429463298107,-3.57358204999977 40.4441602969823,-3.57404855744662 40.4460115122922,-3.57627913589319 40.4466487781516))",0.314921274122822,0.801087947848689,0.782827765371457,0.792359054336717,0.659676724316913,0.814665232648859,0.41386522354084,0.025649443326777,0.590004076891774,0.899785044386711,0.81086256963676,0.31027957417073,0.87254011821707,0.877320267314288,0.377626142133596,0.788188224257466,0.495036825065255,0.831811053064212,0.846065839232313,0.820343056889847,0.698106908741486,0.64149532885532,0.810383934231408,0.48672963387555,89390ca2dd3ffff
